"Plot Title: 20246312"
"#","Date Time, GMT-07:00","Abs Pres, mm Hg (LGR S/N: 20246312, SEN S/N: 20246312)","Temp, °C (LGR S/N: 20246312, SEN S/N: 20246312)"
386,05/06/18 02:15:00 PM,761.38,16.808
387,05/06/18 02:30:00 PM,761.46,17.189
388,05/06/18 02:45:00 PM,761.25,16.999
389,05/06/18 03:00:00 PM,761.30,17.094
390,05/06/18 03:15:00 PM,761.34,17.189
391,05/06/18 03:30:00 PM,761.28,17.284
392,05/06/18 03:45:00 PM,761.33,17.379
393,05/06/18 04:00:00 PM,761.11,17.189
394,05/06/18 04:15:00 PM,760.86,18.521
395,05/06/18 04:30:00 PM,760.91,19.567
396,05/06/18 04:45:00 PM,760.77,19.282
397,05/06/18 05:00:00 PM,760.79,18.616
398,05/06/18 05:15:00 PM,760.88,18.331
399,05/06/18 05:30:00 PM,760.74,18.521
400,05/06/18 05:45:00 PM,760.79,18.616
401,05/06/18 06:00:00 PM,760.63,17.855
402,05/06/18 06:15:00 PM,760.60,19.187
403,05/06/18 06:30:00 PM,760.69,18.901
404,05/06/18 06:45:00 PM,760.79,18.616
405,05/06/18 07:00:00 PM,761.00,18.806
406,05/06/18 07:15:00 PM,760.83,18.236
407,05/06/18 07:30:00 PM,760.85,18.045
408,05/06/18 07:45:00 PM,760.70,17.760
409,05/06/18 08:00:00 PM,760.74,17.379
410,05/06/18 08:15:00 PM,760.57,17.284
411,05/06/18 08:30:00 PM,760.60,16.903
412,05/06/18 08:45:00 PM,760.79,16.808
413,05/06/18 09:00:00 PM,760.91,16.808
414,05/06/18 09:15:00 PM,761.04,16.618
415,05/06/18 09:30:00 PM,761.06,16.427
416,05/06/18 09:45:00 PM,760.95,16.237
417,05/06/18 10:00:00 PM,761.07,16.237
418,05/06/18 10:15:00 PM,761.10,15.855
419,05/06/18 10:30:00 PM,761.04,15.760
420,05/06/18 10:45:00 PM,761.15,15.951
421,05/06/18 11:00:00 PM,761.15,15.951
422,05/06/18 11:15:00 PM,761.10,15.855
423,05/06/18 11:30:00 PM,761.06,15.569
424,05/06/18 11:45:00 PM,761.25,15.473
425,05/07/18 12:00:00 AM,761.02,15.282
426,05/07/18 12:15:00 AM,761.08,15.187
427,05/07/18 12:30:00 AM,761.20,15.187
428,05/07/18 12:45:00 AM,761.37,15.282
429,05/07/18 01:00:00 AM,761.32,15.187
430,05/07/18 01:15:00 AM,761.44,15.187
431,05/07/18 01:30:00 AM,761.22,14.996
432,05/07/18 01:45:00 AM,760.86,14.996
433,05/07/18 02:00:00 AM,760.98,14.996
434,05/07/18 02:15:00 AM,760.87,14.804
435,05/07/18 02:30:00 AM,760.93,14.709
436,05/07/18 02:45:00 AM,761.23,14.613
437,05/07/18 03:00:00 AM,761.34,14.804
438,05/07/18 03:15:00 AM,761.52,14.900
439,05/07/18 03:30:00 AM,761.58,14.804
440,05/07/18 03:45:00 AM,761.70,14.613
441,05/07/18 04:00:00 AM,761.73,14.038
442,05/07/18 04:15:00 AM,761.73,14.230
443,05/07/18 04:30:00 AM,761.84,14.230
444,05/07/18 04:45:00 AM,761.90,14.325
445,05/07/18 05:00:00 AM,761.84,14.230
446,05/07/18 05:15:00 AM,761.85,14.038
447,05/07/18 05:30:00 AM,762.03,13.942
448,05/07/18 05:45:00 AM,762.09,14.038
449,05/07/18 06:00:00 AM,762.03,13.942
450,05/07/18 06:15:00 AM,762.15,13.750
451,05/07/18 06:30:00 AM,762.15,13.750
452,05/07/18 06:45:00 AM,762.26,14.134
453,05/07/18 07:00:00 AM,762.42,14.421
454,05/07/18 07:15:00 AM,762.64,14.804
455,05/07/18 07:30:00 AM,762.57,15.091
456,05/07/18 07:45:00 AM,762.62,15.187
457,05/07/18 08:00:00 AM,762.64,14.804
458,05/07/18 08:15:00 AM,762.77,14.613
459,05/07/18 08:30:00 AM,762.76,14.804
460,05/07/18 08:45:00 AM,762.69,15.091
461,05/07/18 09:00:00 AM,762.79,15.282
462,05/07/18 09:15:00 AM,762.96,16.237
463,05/07/18 09:30:00 AM,763.10,16.046
464,05/07/18 09:45:00 AM,763.36,15.664
465,05/07/18 10:00:00 AM,763.42,15.569
466,05/07/18 10:15:00 AM,763.29,15.760
467,05/07/18 10:30:00 AM,763.31,15.569
468,05/07/18 10:45:00 AM,763.37,15.473
469,05/07/18 11:00:00 AM,763.44,15.378
470,05/07/18 11:15:00 AM,763.39,15.091
471,05/07/18 11:30:00 AM,763.32,15.378
472,05/07/18 11:45:00 AM,763.29,15.760
473,05/07/18 12:00:00 PM,763.24,16.523
474,05/07/18 12:15:00 PM,763.14,16.332
475,05/07/18 12:30:00 PM,763.37,16.332
476,05/07/18 12:45:00 PM,763.30,16.427
477,05/07/18 01:00:00 PM,763.29,15.760
478,05/07/18 01:15:00 PM,763.23,15.855
479,05/07/18 01:30:00 PM,763.48,15.664
480,05/07/18 01:45:00 PM,763.37,15.473
481,05/07/18 02:00:00 PM,763.06,15.760
482,05/07/18 02:15:00 PM,763.10,16.046
483,05/07/18 02:30:00 PM,762.79,16.141
484,05/07/18 02:45:00 PM,762.61,16.237
485,05/07/18 03:00:00 PM,762.45,15.951
486,05/07/18 03:15:00 PM,762.15,16.046
487,05/07/18 03:30:00 PM,762.20,16.141
488,05/07/18 03:45:00 PM,762.03,16.046
489,05/07/18 04:00:00 PM,762.15,16.046
490,05/07/18 04:15:00 PM,761.98,15.951
491,05/07/18 04:30:00 PM,761.69,15.855
492,05/07/18 04:45:00 PM,761.51,15.951
493,05/07/18 05:00:00 PM,761.34,15.855
494,05/07/18 05:15:00 PM,761.22,15.855
495,05/07/18 05:30:00 PM,761.22,15.855
496,05/07/18 05:45:00 PM,761.01,15.473
497,05/07/18 06:00:00 PM,760.97,16.046
498,05/07/18 06:15:00 PM,760.68,17.284
499,05/07/18 06:30:00 PM,760.74,17.379
500,05/07/18 06:45:00 PM,760.83,17.094
501,05/07/18 07:00:00 PM,760.74,16.713
502,05/07/18 07:15:00 PM,760.86,16.713
503,05/07/18 07:30:00 PM,760.74,16.713
504,05/07/18 07:45:00 PM,760.87,16.523
505,05/07/18 08:00:00 PM,760.70,16.427
506,05/07/18 08:15:00 PM,760.83,16.237
507,05/07/18 08:30:00 PM,760.85,16.046
508,05/07/18 08:45:00 PM,760.80,15.951
509,05/07/18 09:00:00 PM,760.86,15.855
510,05/07/18 09:15:00 PM,760.89,15.473
511,05/07/18 09:30:00 PM,760.83,15.378
512,05/07/18 09:45:00 PM,760.77,15.473
513,05/07/18 10:00:00 PM,760.77,15.473
514,05/07/18 10:15:00 PM,760.95,15.378
515,05/07/18 10:30:00 PM,760.95,15.378
516,05/07/18 10:45:00 PM,761.13,15.282
517,05/07/18 11:00:00 PM,761.03,15.091
518,05/07/18 11:15:00 PM,761.16,14.900
519,05/07/18 11:30:00 PM,761.16,14.900
520,05/07/18 11:45:00 PM,761.27,15.091
521,05/08/18 12:00:00 AM,761.27,15.091
522,05/08/18 12:15:00 AM,761.38,15.091
523,05/08/18 12:30:00 AM,761.28,14.709
524,05/08/18 12:45:00 AM,761.23,14.613
525,05/08/18 01:00:00 AM,760.89,14.421
526,05/08/18 01:15:00 AM,760.78,14.230
527,05/08/18 01:30:00 AM,760.60,14.134
528,05/08/18 01:45:00 AM,760.54,14.230
529,05/08/18 02:00:00 AM,760.73,13.942
530,05/08/18 02:15:00 AM,760.75,13.365
531,05/08/18 02:30:00 AM,760.80,13.654
532,05/08/18 02:45:00 AM,760.68,13.846
533,05/08/18 03:00:00 AM,760.73,13.942
534,05/08/18 03:15:00 AM,760.73,13.942
535,05/08/18 03:30:00 AM,760.73,13.942
536,05/08/18 03:45:00 AM,760.67,14.038
537,05/08/18 04:00:00 AM,760.62,13.750
538,05/08/18 04:15:00 AM,760.68,13.654
539,05/08/18 04:30:00 AM,760.62,13.558
540,05/08/18 04:45:00 AM,760.56,13.654
541,05/08/18 05:00:00 AM,760.32,13.654
542,05/08/18 05:15:00 AM,760.26,13.750
543,05/08/18 05:30:00 AM,760.27,13.558
544,05/08/18 05:45:00 AM,760.27,13.558
545,05/08/18 06:00:00 AM,760.57,13.269
546,05/08/18 06:15:00 AM,760.47,12.883
547,05/08/18 06:30:00 AM,760.70,13.076
548,05/08/18 06:45:00 AM,760.75,13.365
549,05/08/18 07:00:00 AM,760.98,13.365
550,05/08/18 07:15:00 AM,761.52,13.461
551,05/08/18 07:30:00 AM,761.74,13.846
552,05/08/18 07:45:00 AM,761.91,14.134
