"Plot Title: 20246312"
"#","Date Time, GMT-07:00","Abs Pres, mm Hg (LGR S/N: 20246312, SEN S/N: 20246312)","Temp, °C (LGR S/N: 20246312, SEN S/N: 20246312)"
185,04/07/18 12:00:00 PM,760.77,18.806
186,04/07/18 12:15:00 PM,760.78,18.140
187,04/07/18 12:30:00 PM,760.62,18.521
188,04/07/18 12:45:00 PM,760.45,19.853
189,04/07/18 01:00:00 PM,760.48,19.662
190,04/07/18 01:15:00 PM,760.62,20.424
191,04/07/18 01:30:00 PM,760.61,21.664
192,04/07/18 01:45:00 PM,760.30,22.812
193,04/07/18 02:00:00 PM,760.44,23.677
194,04/07/18 02:15:00 PM,760.10,21.091
195,04/07/18 02:30:00 PM,759.74,19.853
196,04/07/18 02:45:00 PM,759.34,19.758
197,04/07/18 03:00:00 PM,759.24,20.043
198,04/07/18 03:15:00 PM,759.17,20.138
199,04/07/18 03:30:00 PM,759.27,19.853
200,04/07/18 03:45:00 PM,759.11,19.758
201,04/07/18 04:00:00 PM,758.98,20.234
202,04/07/18 04:15:00 PM,758.97,20.710
203,04/07/18 04:30:00 PM,758.73,20.710
204,04/07/18 04:45:00 PM,759.09,21.473
205,04/07/18 05:00:00 PM,758.94,21.664
206,04/07/18 05:15:00 PM,758.94,21.664
207,04/07/18 05:30:00 PM,758.80,21.855
208,04/07/18 05:45:00 PM,758.93,22.142
209,04/07/18 06:00:00 PM,758.96,21.951
210,04/07/18 06:15:00 PM,758.93,21.378
211,04/07/18 06:30:00 PM,758.90,20.329
212,04/07/18 06:45:00 PM,758.84,19.472
213,04/07/18 07:00:00 PM,758.87,18.806
214,04/07/18 07:15:00 PM,758.86,18.331
215,04/07/18 07:30:00 PM,759.02,17.950
216,04/07/18 07:45:00 PM,759.11,17.665
217,04/07/18 08:00:00 PM,759.08,17.379
218,04/07/18 08:15:00 PM,759.42,16.903
219,04/07/18 08:30:00 PM,759.38,16.618
220,04/07/18 08:45:00 PM,759.68,16.523
221,04/07/18 09:00:00 PM,759.87,16.427
222,04/07/18 09:15:00 PM,759.77,16.237
223,04/07/18 09:30:00 PM,759.89,16.237
224,04/07/18 09:45:00 PM,760.08,16.141
225,04/07/18 10:00:00 PM,760.08,16.141
226,04/07/18 10:15:00 PM,760.02,16.046
227,04/07/18 10:30:00 PM,760.09,15.951
228,04/07/18 10:45:00 PM,760.15,15.855
229,04/07/18 11:00:00 PM,760.23,15.569
230,04/07/18 11:15:00 PM,760.38,15.187
231,04/07/18 11:30:00 PM,760.38,14.996
232,04/07/18 11:45:00 PM,760.40,14.804
233,04/08/18 12:00:00 AM,760.34,14.709
234,04/08/18 12:15:00 AM,760.29,15.664
235,04/08/18 12:30:00 AM,760.41,16.332
236,04/08/18 12:45:00 AM,760.40,16.523
237,04/08/18 01:00:00 AM,760.65,16.332
238,04/08/18 01:15:00 AM,760.34,15.760
239,04/08/18 01:30:00 AM,760.34,15.760
240,04/08/18 01:45:00 AM,760.59,16.427
241,04/08/18 02:00:00 AM,760.48,16.237
242,04/08/18 02:15:00 AM,760.30,15.473
243,04/08/18 02:30:00 AM,760.08,15.091
244,04/08/18 02:45:00 AM,759.96,15.091
245,04/08/18 03:00:00 AM,759.86,14.709
246,04/08/18 03:15:00 AM,759.83,14.230
247,04/08/18 03:30:00 AM,759.78,13.942
248,04/08/18 03:45:00 AM,759.79,13.750
249,04/08/18 04:00:00 AM,759.86,13.461
250,04/08/18 04:15:00 AM,759.81,12.980
251,04/08/18 04:30:00 AM,759.75,12.883
252,04/08/18 04:45:00 AM,759.88,12.690
253,04/08/18 05:00:00 AM,759.82,12.787
254,04/08/18 05:15:00 AM,759.82,12.594
255,04/08/18 05:30:00 AM,760.00,12.304
256,04/08/18 05:45:00 AM,760.00,12.304
257,04/08/18 06:00:00 AM,759.99,12.690
258,04/08/18 06:15:00 AM,760.05,12.787
259,04/08/18 06:30:00 AM,760.23,12.690
260,04/08/18 06:45:00 AM,760.11,12.497
261,04/08/18 07:00:00 AM,760.35,12.497
262,04/08/18 07:15:00 AM,760.29,12.787
263,04/08/18 07:30:00 AM,760.47,12.883
264,04/08/18 07:45:00 AM,760.46,13.269
265,04/08/18 08:00:00 AM,760.56,13.846
266,04/08/18 08:15:00 AM,760.65,14.421
267,04/08/18 08:30:00 AM,760.80,14.900
268,04/08/18 08:45:00 AM,761.02,15.282
269,04/08/18 09:00:00 AM,761.11,15.664
270,04/08/18 09:15:00 AM,761.27,15.951
271,04/08/18 09:30:00 AM,761.29,16.427
272,04/08/18 09:45:00 AM,761.46,17.189
273,04/08/18 10:00:00 AM,761.36,17.665
274,04/08/18 10:15:00 AM,761.64,17.760
275,04/08/18 10:30:00 AM,761.70,17.855
276,04/08/18 10:45:00 AM,761.68,18.521
277,04/08/18 11:00:00 AM,761.77,20.615
278,04/08/18 11:15:00 AM,761.67,19.662
279,04/08/18 11:30:00 AM,761.55,19.187
280,04/08/18 11:45:00 AM,761.54,20.138
281,04/08/18 12:00:00 PM,761.44,20.424
282,04/08/18 12:15:00 PM,761.24,18.806
283,04/08/18 12:30:00 PM,761.08,18.045
284,04/08/18 12:45:00 PM,760.92,17.950
285,04/08/18 01:00:00 PM,760.88,18.331
286,04/08/18 01:15:00 PM,760.77,18.806
287,04/08/18 01:30:00 PM,760.53,19.282
288,04/08/18 01:45:00 PM,760.22,19.377
289,04/08/18 02:00:00 PM,759.95,19.567
290,04/08/18 02:15:00 PM,759.87,20.615
291,04/08/18 02:30:00 PM,759.73,20.805
292,04/08/18 02:45:00 PM,759.67,21.187
293,04/08/18 03:00:00 PM,759.47,22.046
294,04/08/18 03:15:00 PM,759.27,22.908
295,04/08/18 03:30:00 PM,759.11,22.812
296,04/08/18 03:45:00 PM,759.03,22.908
297,04/08/18 04:00:00 PM,758.95,22.717
298,04/08/18 04:15:00 PM,758.81,23.484
299,04/08/18 04:30:00 PM,759.02,23.677
300,04/08/18 04:45:00 PM,758.84,23.292
301,04/08/18 05:00:00 PM,758.96,25.513
302,04/08/18 05:15:00 PM,759.14,26.879
303,04/08/18 05:30:00 PM,759.13,29.452
304,04/08/18 05:45:00 PM,759.14,31.268
305,04/08/18 06:00:00 PM,759.10,28.357
306,04/08/18 06:15:00 PM,758.86,27.075
307,04/08/18 06:30:00 PM,758.84,25.805
308,04/08/18 06:45:00 PM,758.50,23.581
309,04/08/18 07:00:00 PM,758.58,22.429
310,04/08/18 07:15:00 PM,758.50,21.473
311,04/08/18 07:30:00 PM,758.36,20.424
312,04/08/18 07:45:00 PM,758.27,18.806
313,04/08/18 08:00:00 PM,758.20,18.426
314,04/08/18 08:15:00 PM,758.19,17.950
315,04/08/18 08:30:00 PM,758.38,17.855
316,04/08/18 08:45:00 PM,758.30,18.616
317,04/08/18 09:00:00 PM,758.36,19.948
318,04/08/18 09:15:00 PM,758.50,20.710
319,04/08/18 09:30:00 PM,758.80,21.091
320,04/08/18 09:45:00 PM,758.80,21.091
321,04/08/18 10:00:00 PM,758.81,20.615
322,04/08/18 10:15:00 PM,758.72,19.948
323,04/08/18 10:30:00 PM,758.72,19.948
324,04/08/18 10:45:00 PM,758.81,20.138
325,04/08/18 11:00:00 PM,758.82,19.187
326,04/08/18 11:15:00 PM,758.91,18.426
327,04/08/18 11:30:00 PM,758.90,17.950
328,04/08/18 11:45:00 PM,758.96,17.379
329,04/09/18 12:00:00 AM,758.83,16.903
330,04/09/18 12:15:00 AM,758.75,16.332
331,04/09/18 12:30:00 AM,758.75,15.664
332,04/09/18 12:45:00 AM,758.59,15.378
333,04/09/18 01:00:00 AM,758.43,15.091
334,04/09/18 01:15:00 AM,758.39,14.804
335,04/09/18 01:30:00 AM,758.46,14.517
336,04/09/18 01:45:00 AM,758.47,14.325
337,04/09/18 02:00:00 AM,758.60,14.134
338,04/09/18 02:15:00 AM,758.54,14.038
339,04/09/18 02:30:00 AM,758.60,13.942
340,04/09/18 02:45:00 AM,758.55,13.654
341,04/09/18 03:00:00 AM,758.56,13.461
342,04/09/18 03:15:00 AM,758.33,13.269
343,04/09/18 03:30:00 AM,758.39,13.173
344,04/09/18 03:45:00 AM,758.33,13.076
345,04/09/18 04:00:00 AM,758.28,12.594
346,04/09/18 04:15:00 AM,758.34,12.497
347,04/09/18 04:30:00 AM,758.35,12.304
348,04/09/18 04:45:00 AM,758.29,12.207
349,04/09/18 05:00:00 AM,758.23,12.110
350,04/09/18 05:15:00 AM,758.17,11.819
351,04/09/18 05:30:00 AM,758.29,11.819
352,04/09/18 05:45:00 AM,758.29,11.819
353,04/09/18 06:00:00 AM,758.53,11.819
354,04/09/18 06:15:00 AM,758.64,11.819
355,04/09/18 06:30:00 AM,758.64,11.625
356,04/09/18 06:45:00 AM,758.64,11.431
357,04/09/18 07:00:00 AM,758.82,11.528
358,04/09/18 07:15:00 AM,759.05,11.528
359,04/09/18 07:30:00 AM,759.29,11.722
360,04/09/18 07:45:00 AM,759.41,12.110
361,04/09/18 08:00:00 AM,759.70,12.787
362,04/09/18 08:15:00 AM,760.04,13.365
363,04/09/18 08:30:00 AM,760.19,14.230
364,04/09/18 08:45:00 AM,760.26,15.187
365,04/09/18 09:00:00 AM,760.29,16.332
366,04/09/18 09:15:00 AM,760.25,17.570
367,04/09/18 09:30:00 AM,760.55,18.616
368,04/09/18 09:45:00 AM,760.46,19.377
369,04/09/18 10:00:00 AM,760.62,20.424
370,04/09/18 10:15:00 AM,760.74,21.187
371,04/09/18 10:30:00 AM,760.66,22.046
372,04/09/18 10:45:00 AM,760.83,23.484
373,04/09/18 11:00:00 AM,761.21,24.931
374,04/09/18 11:15:00 AM,760.90,22.046
375,04/09/18 11:30:00 AM,760.53,20.996
376,04/09/18 11:45:00 AM,760.40,21.473
377,04/09/18 12:00:00 PM,760.32,21.569
378,04/09/18 12:15:00 PM,760.23,20.615
379,04/09/18 12:30:00 PM,760.03,19.948
380,04/09/18 12:45:00 PM,759.98,19.853
381,04/09/18 01:00:00 PM,759.91,19.472
382,04/09/18 01:15:00 PM,759.99,19.377
383,04/09/18 01:30:00 PM,760.01,19.662
384,04/09/18 01:45:00 PM,760.08,20.043
385,04/09/18 02:00:00 PM,760.29,20.234
386,04/09/18 02:15:00 PM,759.96,20.805
387,04/09/18 02:30:00 PM,759.92,21.473
388,04/09/18 02:45:00 PM,760.11,22.142
389,04/09/18 03:00:00 PM,760.07,22.046
390,04/09/18 03:15:00 PM,759.97,21.569
391,04/09/18 03:30:00 PM,759.88,21.378
392,04/09/18 03:45:00 PM,759.79,21.951
393,04/09/18 04:00:00 PM,759.80,22.238
394,04/09/18 04:15:00 PM,759.80,22.238
395,04/09/18 04:30:00 PM,759.76,22.142
396,04/09/18 04:45:00 PM,759.77,22.429
397,04/09/18 05:00:00 PM,759.93,24.158
398,04/09/18 05:15:00 PM,760.07,25.319
399,04/09/18 05:30:00 PM,760.21,26.585
400,04/09/18 05:45:00 PM,760.41,26.781
401,04/09/18 06:00:00 PM,760.26,26.390
402,04/09/18 06:15:00 PM,760.33,26.585
403,04/09/18 06:30:00 PM,760.14,25.513
404,04/09/18 06:45:00 PM,759.96,23.677
405,04/09/18 07:00:00 PM,759.81,22.525
406,04/09/18 07:15:00 PM,759.61,21.569
407,04/09/18 07:30:00 PM,759.52,20.615
408,04/09/18 07:45:00 PM,759.56,19.472
409,04/09/18 08:00:00 PM,759.53,18.711
410,04/09/18 08:15:00 PM,759.64,18.236
411,04/09/18 08:30:00 PM,759.85,17.950
412,04/09/18 08:45:00 PM,760.06,17.665
413,04/09/18 09:00:00 PM,759.94,17.665
414,04/09/18 09:15:00 PM,759.87,17.760
415,04/09/18 09:30:00 PM,760.06,17.665
416,04/09/18 09:45:00 PM,760.33,17.284
417,04/09/18 10:00:00 PM,760.47,17.094
418,04/09/18 10:15:00 PM,760.48,16.903
419,04/09/18 10:30:00 PM,760.38,16.713
420,04/09/18 10:45:00 PM,760.40,16.523
421,04/09/18 11:00:00 PM,760.67,16.141
422,04/09/18 11:15:00 PM,760.74,15.855
423,04/09/18 11:30:00 PM,760.81,15.760
424,04/09/18 11:45:00 PM,760.64,15.664
425,04/10/18 12:00:00 AM,760.81,15.760
426,04/10/18 12:15:00 AM,760.69,15.760
427,04/10/18 12:30:00 AM,760.64,15.664
428,04/10/18 12:45:00 AM,760.57,15.760
429,04/10/18 01:00:00 AM,760.59,15.569
430,04/10/18 01:15:00 AM,760.59,15.569
431,04/10/18 01:30:00 AM,760.59,15.569
432,04/10/18 01:45:00 AM,760.65,15.473
433,04/10/18 02:00:00 AM,760.72,15.378
434,04/10/18 02:15:00 AM,760.61,15.187
435,04/10/18 02:30:00 AM,760.62,14.996
436,04/10/18 02:45:00 AM,760.68,14.900
437,04/10/18 03:00:00 AM,760.63,14.804
438,04/10/18 03:15:00 AM,760.46,14.709
439,04/10/18 03:30:00 AM,760.46,14.709
440,04/10/18 03:45:00 AM,760.41,14.613
441,04/10/18 04:00:00 AM,760.53,14.613
442,04/10/18 04:15:00 AM,760.47,14.517
443,04/10/18 04:30:00 AM,760.24,14.325
444,04/10/18 04:45:00 AM,760.48,14.325
445,04/10/18 05:00:00 AM,760.48,14.325
446,04/10/18 05:15:00 AM,760.72,14.134
447,04/10/18 05:30:00 AM,760.67,14.038
448,04/10/18 05:45:00 AM,760.78,14.230
449,04/10/18 06:00:00 AM,760.71,14.325
450,04/10/18 06:15:00 AM,760.95,14.325
451,04/10/18 06:30:00 AM,760.84,14.134
452,04/10/18 06:45:00 AM,760.90,14.038
453,04/10/18 07:00:00 AM,761.02,14.038
454,04/10/18 07:15:00 AM,761.19,14.134
455,04/10/18 07:30:00 AM,761.30,14.517
456,04/10/18 07:45:00 AM,761.69,14.996
457,04/10/18 08:00:00 AM,761.73,15.282
458,04/10/18 08:15:00 AM,761.90,15.378
459,04/10/18 08:30:00 AM,762.06,15.664
460,04/10/18 08:45:00 AM,762.06,15.664
461,04/10/18 09:00:00 AM,762.16,15.855
462,04/10/18 09:15:00 AM,762.25,16.237
463,04/10/18 09:30:00 AM,762.11,16.618
464,04/10/18 09:45:00 AM,762.14,17.570
465,04/10/18 10:00:00 AM,762.39,18.521
466,04/10/18 10:15:00 AM,762.13,18.236
467,04/10/18 10:30:00 AM,762.29,17.855
468,04/10/18 10:45:00 AM,762.33,18.616
469,04/10/18 11:00:00 AM,762.75,20.424
470,04/10/18 11:15:00 AM,762.49,20.138
471,04/10/18 11:30:00 AM,762.49,19.662
472,04/10/18 11:45:00 AM,762.44,20.519
473,04/10/18 12:00:00 PM,762.48,20.615
474,04/10/18 12:15:00 PM,762.47,19.853
475,04/10/18 12:30:00 PM,762.26,19.662
476,04/10/18 12:45:00 PM,762.12,19.377
477,04/10/18 01:00:00 PM,762.12,19.377
478,04/10/18 01:15:00 PM,761.97,18.616
479,04/10/18 01:30:00 PM,761.76,18.426
480,04/10/18 01:45:00 PM,761.70,18.331
481,04/10/18 02:00:00 PM,761.61,18.140
482,04/10/18 02:15:00 PM,761.45,18.521
483,04/10/18 02:30:00 PM,761.33,18.521
484,04/10/18 02:45:00 PM,761.19,18.236
485,04/10/18 03:00:00 PM,761.04,18.426
486,04/10/18 03:15:00 PM,760.95,18.711
487,04/10/18 03:30:00 PM,761.03,19.092
488,04/10/18 03:45:00 PM,761.10,19.472
489,04/10/18 04:00:00 PM,760.90,20.043
490,04/10/18 04:15:00 PM,760.92,20.805
491,04/10/18 04:30:00 PM,760.95,22.429
492,04/10/18 04:45:00 PM,761.00,23.869
493,04/10/18 05:00:00 PM,761.10,25.222
494,04/10/18 05:15:00 PM,761.17,25.125
495,04/10/18 05:30:00 PM,761.05,25.125
496,04/10/18 05:45:00 PM,760.93,24.545
497,04/10/18 06:00:00 PM,760.89,24.158
498,04/10/18 06:15:00 PM,760.61,22.717
499,04/10/18 06:30:00 PM,760.51,22.238
500,04/10/18 06:45:00 PM,760.49,21.664
501,04/10/18 07:00:00 PM,760.42,20.519
502,04/10/18 07:15:00 PM,760.22,19.853
503,04/10/18 07:30:00 PM,760.15,19.472
504,04/10/18 07:45:00 PM,760.22,18.901
505,04/10/18 08:00:00 PM,760.11,18.236
506,04/10/18 08:15:00 PM,760.29,17.665
507,04/10/18 08:30:00 PM,760.08,17.475
508,04/10/18 08:45:00 PM,760.01,17.570
509,04/10/18 09:00:00 PM,759.99,17.760
510,04/10/18 09:15:00 PM,760.11,17.760
511,04/10/18 09:30:00 PM,760.26,18.045
512,04/10/18 09:45:00 PM,760.52,18.331
513,04/10/18 10:00:00 PM,760.57,18.901
514,04/10/18 10:15:00 PM,760.67,20.043
515,04/10/18 10:30:00 PM,760.68,20.805
516,04/10/18 10:45:00 PM,760.68,20.329
517,04/10/18 11:00:00 PM,760.74,18.996
518,04/10/18 11:15:00 PM,760.45,18.426
519,04/10/18 11:30:00 PM,760.26,18.521
520,04/10/18 11:45:00 PM,760.20,18.616
521,04/11/18 12:00:00 AM,760.14,18.521
522,04/11/18 12:15:00 AM,759.83,18.140
523,04/11/18 12:30:00 AM,759.73,17.950
524,04/11/18 12:45:00 AM,759.87,17.760
525,04/11/18 01:00:00 AM,759.72,17.475
526,04/11/18 01:15:00 AM,759.44,17.379
527,04/11/18 01:30:00 AM,759.68,17.189
528,04/11/18 01:45:00 AM,759.52,17.094
529,04/11/18 02:00:00 AM,759.37,16.808
530,04/11/18 02:15:00 AM,759.50,16.618
531,04/11/18 02:30:00 AM,759.40,16.427
532,04/11/18 02:45:00 AM,759.24,16.141
533,04/11/18 03:00:00 AM,759.10,15.664
534,04/11/18 03:15:00 AM,759.11,15.473
535,04/11/18 03:30:00 AM,758.94,15.378
536,04/11/18 03:45:00 AM,759.02,15.091
537,04/11/18 04:00:00 AM,759.17,14.517
538,04/11/18 04:15:00 AM,759.07,14.134
539,04/11/18 04:30:00 AM,759.00,14.230
540,04/11/18 04:45:00 AM,758.87,14.421
541,04/11/18 05:00:00 AM,758.99,14.421
542,04/11/18 05:15:00 AM,759.11,14.421
543,04/11/18 05:30:00 AM,759.00,14.230
544,04/11/18 05:45:00 AM,759.17,14.325
545,04/11/18 06:00:00 AM,759.07,14.134
546,04/11/18 06:15:00 AM,759.31,13.942
547,04/11/18 06:30:00 AM,759.38,13.846
548,04/11/18 06:45:00 AM,759.56,13.558
549,04/11/18 07:00:00 AM,759.74,13.461
550,04/11/18 07:15:00 AM,759.68,13.558
551,04/11/18 07:30:00 AM,759.67,13.750
552,04/11/18 07:45:00 AM,759.89,14.134
