"Plot Title: Level 20028982"
"#","Date Time, GMT-08:00","Abs Pres, mm Hg (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Press)","Temp, °C (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Temp)"
145,03/02/18 11:00:00 PM,916.75,16.808
146,03/02/18 11:15:00 PM,916.88,16.808
147,03/02/18 11:30:00 PM,916.75,16.808
148,03/02/18 11:45:00 PM,916.75,16.808
149,03/03/18 12:00:00 AM,916.75,16.808
150,03/03/18 12:15:00 AM,916.88,16.808
151,03/03/18 12:30:00 AM,916.75,16.808
152,03/03/18 12:45:00 AM,916.50,16.808
153,03/03/18 01:00:00 AM,916.75,16.808
154,03/03/18 01:15:00 AM,916.63,16.808
155,03/03/18 01:30:00 AM,916.63,16.808
156,03/03/18 01:45:00 AM,916.50,16.808
157,03/03/18 02:00:00 AM,916.38,16.808
158,03/03/18 02:15:00 AM,916.25,16.808
159,03/03/18 02:30:00 AM,916.01,16.808
160,03/03/18 02:45:00 AM,916.01,16.808
161,03/03/18 03:00:00 AM,916.01,16.808
162,03/03/18 03:15:00 AM,915.88,16.808
163,03/03/18 03:30:00 AM,916.01,16.808
164,03/03/18 03:45:00 AM,916.25,16.808
165,03/03/18 04:00:00 AM,916.25,16.808
166,03/03/18 04:15:00 AM,916.63,16.808
167,03/03/18 04:30:00 AM,916.63,16.808
168,03/03/18 04:45:00 AM,916.88,16.808
169,03/03/18 05:00:00 AM,916.63,16.808
170,03/03/18 05:15:00 AM,916.63,16.808
171,03/03/18 05:30:00 AM,916.59,16.713
172,03/03/18 05:45:00 AM,916.59,16.713
173,03/03/18 06:00:00 AM,916.75,16.808
174,03/03/18 06:15:00 AM,916.88,16.808
175,03/03/18 06:30:00 AM,917.24,16.808
176,03/03/18 06:45:00 AM,917.24,16.808
177,03/03/18 07:00:00 AM,917.37,16.808
178,03/03/18 07:15:00 AM,917.62,16.808
179,03/03/18 07:30:00 AM,917.62,16.808
180,03/03/18 07:45:00 AM,917.75,16.808
181,03/03/18 08:00:00 AM,917.62,16.808
182,03/03/18 08:15:00 AM,917.71,16.713
183,03/03/18 08:30:00 AM,917.83,16.713
184,03/03/18 08:45:00 AM,918.08,16.713
185,03/03/18 09:00:00 AM,918.24,16.808
186,03/03/18 09:15:00 AM,918.24,16.808
187,03/03/18 09:30:00 AM,918.36,16.808
188,03/03/18 09:45:00 AM,918.36,16.808
189,03/03/18 10:00:00 AM,918.36,16.808
190,03/03/18 10:15:00 AM,918.49,16.808
191,03/03/18 10:30:00 AM,918.36,16.808
192,03/03/18 10:45:00 AM,918.62,16.808
193,03/03/18 11:00:00 AM,918.49,16.808
194,03/03/18 11:15:00 AM,918.49,16.808
195,03/03/18 11:30:00 AM,918.36,16.808
196,03/03/18 11:45:00 AM,918.11,16.808
197,03/03/18 12:00:00 PM,918.24,16.808
198,03/03/18 12:15:00 PM,918.24,16.808
199,03/03/18 12:30:00 PM,917.87,16.808
200,03/03/18 12:45:00 PM,917.62,16.808
201,03/03/18 01:00:00 PM,917.50,16.808
202,03/03/18 01:15:00 PM,917.50,16.808
203,03/03/18 01:30:00 PM,917.62,16.808
204,03/03/18 01:45:00 PM,917.46,16.713
205,03/03/18 02:00:00 PM,917.24,16.808
206,03/03/18 02:15:00 PM,917.12,16.808
207,03/03/18 02:30:00 PM,917.24,16.808
208,03/03/18 02:45:00 PM,917.12,16.808
209,03/03/18 03:00:00 PM,917.12,16.808
210,03/03/18 03:15:00 PM,917.00,16.808
211,03/03/18 03:30:00 PM,917.00,16.808
212,03/03/18 03:45:00 PM,916.88,16.808
213,03/03/18 04:00:00 PM,917.00,16.808
214,03/03/18 04:15:00 PM,917.00,16.808
215,03/03/18 04:30:00 PM,916.75,16.808
216,03/03/18 04:45:00 PM,916.88,16.808
217,03/03/18 05:00:00 PM,917.12,16.808
218,03/03/18 05:15:00 PM,917.12,16.808
219,03/03/18 05:30:00 PM,917.37,16.808
220,03/03/18 05:45:00 PM,917.75,16.808
221,03/03/18 06:00:00 PM,917.75,16.808
222,03/03/18 06:15:00 PM,917.75,16.808
223,03/03/18 06:30:00 PM,917.87,16.808
224,03/03/18 06:45:00 PM,917.99,16.808
225,03/03/18 07:00:00 PM,918.11,16.808
226,03/03/18 07:15:00 PM,918.36,16.808
227,03/03/18 07:30:00 PM,918.36,16.808
228,03/03/18 07:45:00 PM,918.49,16.808
229,03/03/18 08:00:00 PM,918.62,16.808
230,03/03/18 08:15:00 PM,918.86,16.808
231,03/03/18 08:30:00 PM,919.11,16.808
232,03/03/18 08:45:00 PM,919.23,16.808
233,03/03/18 09:00:00 PM,919.36,16.808
234,03/03/18 09:15:00 PM,919.48,16.808
235,03/03/18 09:30:00 PM,919.36,16.808
236,03/03/18 09:45:00 PM,919.36,16.808
237,03/03/18 10:00:00 PM,919.23,16.808
238,03/03/18 10:15:00 PM,919.23,16.808
239,03/03/18 10:30:00 PM,919.23,16.808
240,03/03/18 10:45:00 PM,919.36,16.808
241,03/03/18 11:00:00 PM,919.23,16.808
242,03/03/18 11:15:00 PM,919.23,16.808
243,03/03/18 11:30:00 PM,919.23,16.808
244,03/03/18 11:45:00 PM,919.36,16.808
245,03/04/18 12:00:00 AM,919.61,16.808
246,03/04/18 12:15:00 AM,919.48,16.808
247,03/04/18 12:30:00 AM,919.48,16.808
248,03/04/18 12:45:00 AM,919.73,16.808
249,03/04/18 01:00:00 AM,919.73,16.808
250,03/04/18 01:15:00 AM,919.61,16.808
251,03/04/18 01:30:00 AM,919.61,16.808
252,03/04/18 01:45:00 AM,919.73,16.808
253,03/04/18 02:00:00 AM,919.73,16.808
254,03/04/18 02:15:00 AM,919.61,16.808
255,03/04/18 02:30:00 AM,919.61,16.808
256,03/04/18 02:45:00 AM,919.61,16.808
257,03/04/18 03:00:00 AM,919.61,16.808
258,03/04/18 03:15:00 AM,919.73,16.808
259,03/04/18 03:30:00 AM,919.73,16.808
260,03/04/18 03:45:00 AM,919.98,16.808
261,03/04/18 04:00:00 AM,920.10,16.808
262,03/04/18 04:15:00 AM,920.10,16.808
263,03/04/18 04:30:00 AM,920.23,16.808
264,03/04/18 04:45:00 AM,920.23,16.808
265,03/04/18 05:00:00 AM,920.48,16.808
266,03/04/18 05:15:00 AM,920.72,16.808
267,03/04/18 05:30:00 AM,920.72,16.808
268,03/04/18 05:45:00 AM,920.97,16.808
269,03/04/18 06:00:00 AM,920.97,16.808
270,03/04/18 06:15:00 AM,921.22,16.808
271,03/04/18 06:30:00 AM,921.22,16.808
272,03/04/18 06:45:00 AM,921.35,16.808
273,03/04/18 07:00:00 AM,921.47,16.808
274,03/04/18 07:15:00 AM,921.47,16.808
275,03/04/18 07:30:00 AM,921.71,16.808
276,03/04/18 07:45:00 AM,921.84,16.808
277,03/04/18 08:00:00 AM,921.71,16.808
278,03/04/18 08:15:00 AM,921.97,16.808
279,03/04/18 08:30:00 AM,922.22,16.808
280,03/04/18 08:45:00 AM,922.22,16.808
281,03/04/18 09:00:00 AM,922.09,16.808
282,03/04/18 09:15:00 AM,922.22,16.808
283,03/04/18 09:30:00 AM,922.34,16.808
284,03/04/18 09:45:00 AM,922.34,16.808
285,03/04/18 10:00:00 AM,922.34,16.808
286,03/04/18 10:15:00 AM,922.43,16.713
287,03/04/18 10:30:00 AM,922.55,16.713
288,03/04/18 10:45:00 AM,922.58,16.808
289,03/04/18 11:00:00 AM,922.58,16.808
290,03/04/18 11:15:00 AM,922.58,16.808
291,03/04/18 11:30:00 AM,922.71,16.808
292,03/04/18 11:45:00 AM,922.71,16.808
293,03/04/18 12:00:00 PM,922.67,16.713
294,03/04/18 12:15:00 PM,922.55,16.713
295,03/04/18 12:30:00 PM,922.18,16.713
296,03/04/18 12:45:00 PM,921.84,16.808
297,03/04/18 01:00:00 PM,921.71,16.808
298,03/04/18 01:15:00 PM,921.47,16.808
299,03/04/18 01:30:00 PM,921.35,16.808
300,03/04/18 01:45:00 PM,921.22,16.808
301,03/04/18 02:00:00 PM,921.10,16.808
302,03/04/18 02:15:00 PM,920.85,16.808
303,03/04/18 02:30:00 PM,920.72,16.808
304,03/04/18 02:45:00 PM,920.60,16.808
305,03/04/18 03:00:00 PM,920.35,16.808
306,03/04/18 03:15:00 PM,920.10,16.808
307,03/04/18 03:30:00 PM,919.98,16.808
308,03/04/18 03:45:00 PM,919.85,16.808
309,03/04/18 04:00:00 PM,919.73,16.808
310,03/04/18 04:15:00 PM,919.61,16.808
311,03/04/18 04:30:00 PM,919.36,16.808
312,03/04/18 04:45:00 PM,919.23,16.808
313,03/04/18 05:00:00 PM,919.36,16.808
314,03/04/18 05:15:00 PM,919.61,16.808
315,03/04/18 05:30:00 PM,919.73,16.808
316,03/04/18 05:45:00 PM,919.85,16.808
317,03/04/18 06:00:00 PM,919.82,16.713
318,03/04/18 06:15:00 PM,920.23,16.808
319,03/04/18 06:30:00 PM,920.19,16.713
320,03/04/18 06:45:00 PM,920.10,16.808
321,03/04/18 07:00:00 PM,920.23,16.808
322,03/04/18 07:15:00 PM,920.35,16.808
323,03/04/18 07:30:00 PM,920.60,16.808
324,03/04/18 07:45:00 PM,920.60,16.808
325,03/04/18 08:00:00 PM,920.72,16.808
326,03/04/18 08:15:00 PM,920.85,16.808
327,03/04/18 08:30:00 PM,920.97,16.808
328,03/04/18 08:45:00 PM,920.85,16.808
329,03/04/18 09:00:00 PM,920.97,16.808
330,03/04/18 09:15:00 PM,921.10,16.808
331,03/04/18 09:30:00 PM,921.10,16.808
332,03/04/18 09:45:00 PM,921.10,16.808
333,03/04/18 10:00:00 PM,921.10,16.808
334,03/04/18 10:15:00 PM,921.22,16.808
335,03/04/18 10:30:00 PM,921.47,16.808
336,03/04/18 10:45:00 PM,921.47,16.808
337,03/04/18 11:00:00 PM,921.47,16.808
338,03/04/18 11:15:00 PM,921.35,16.808
339,03/04/18 11:30:00 PM,921.35,16.808
340,03/04/18 11:45:00 PM,921.35,16.808
341,03/05/18 12:00:00 AM,921.22,16.808
342,03/05/18 12:15:00 AM,921.35,16.808
343,03/05/18 12:30:00 AM,921.35,16.808
344,03/05/18 12:45:00 AM,921.31,16.713
345,03/05/18 01:00:00 AM,921.31,16.713
346,03/05/18 01:15:00 AM,921.31,16.713
347,03/05/18 01:30:00 AM,920.93,16.713
348,03/05/18 01:45:00 AM,920.81,16.713
349,03/05/18 02:00:00 AM,920.69,16.713
350,03/05/18 02:15:00 AM,920.60,16.808
351,03/05/18 02:30:00 AM,920.35,16.808
352,03/05/18 02:45:00 AM,920.23,16.808
353,03/05/18 03:00:00 AM,920.23,16.808
354,03/05/18 03:15:00 AM,919.98,16.808
355,03/05/18 03:30:00 AM,920.10,16.808
356,03/05/18 03:45:00 AM,920.23,16.808
357,03/05/18 04:00:00 AM,919.98,16.808
358,03/05/18 04:15:00 AM,920.10,16.808
359,03/05/18 04:30:00 AM,920.10,16.808
360,03/05/18 04:45:00 AM,920.23,16.808
361,03/05/18 05:00:00 AM,920.23,16.808
362,03/05/18 05:15:00 AM,920.31,16.713
363,03/05/18 05:30:00 AM,920.31,16.713
364,03/05/18 05:45:00 AM,920.48,16.808
365,03/05/18 06:00:00 AM,920.44,16.713
366,03/05/18 06:15:00 AM,920.48,16.808
367,03/05/18 06:30:00 AM,920.48,16.808
368,03/05/18 06:45:00 AM,920.48,16.808
369,03/05/18 07:00:00 AM,920.48,16.808
370,03/05/18 07:15:00 AM,920.35,16.808
371,03/05/18 07:30:00 AM,920.48,16.808
372,03/05/18 07:45:00 AM,920.56,16.713
373,03/05/18 08:00:00 AM,920.56,16.713
374,03/05/18 08:15:00 AM,920.56,16.713
375,03/05/18 08:30:00 AM,920.72,16.808
376,03/05/18 08:45:00 AM,920.81,16.713
377,03/05/18 09:00:00 AM,920.81,16.713
378,03/05/18 09:15:00 AM,920.93,16.713
379,03/05/18 09:30:00 AM,920.93,16.713
380,03/05/18 09:45:00 AM,920.97,16.808
381,03/05/18 10:00:00 AM,921.10,16.808
382,03/05/18 10:15:00 AM,921.06,16.713
383,03/05/18 10:30:00 AM,920.97,16.808
384,03/05/18 10:45:00 AM,921.10,16.808
385,03/05/18 11:00:00 AM,920.93,16.713
386,03/05/18 11:15:00 AM,920.93,16.713
387,03/05/18 11:30:00 AM,920.85,16.808
388,03/05/18 11:45:00 AM,920.81,16.713
389,03/05/18 12:00:00 PM,920.56,16.713
390,03/05/18 12:15:00 PM,920.48,16.808
391,03/05/18 12:30:00 PM,919.94,16.713
392,03/05/18 12:45:00 PM,919.85,16.808
393,03/05/18 01:00:00 PM,919.73,16.808
394,03/05/18 01:15:00 PM,919.48,16.808
395,03/05/18 01:30:00 PM,919.44,16.713
396,03/05/18 01:45:00 PM,919.07,16.713
397,03/05/18 02:00:00 PM,918.70,16.713
398,03/05/18 02:15:00 PM,918.62,16.808
399,03/05/18 02:30:00 PM,918.49,16.808
400,03/05/18 02:45:00 PM,918.20,16.713
401,03/05/18 03:00:00 PM,918.20,16.713
402,03/05/18 03:15:00 PM,918.08,16.713
403,03/05/18 03:30:00 PM,918.24,16.808
404,03/05/18 03:45:00 PM,918.08,16.713
405,03/05/18 04:00:00 PM,918.08,16.713
406,03/05/18 04:15:00 PM,918.08,16.713
407,03/05/18 04:30:00 PM,917.96,16.713
408,03/05/18 04:45:00 PM,917.96,16.713
409,03/05/18 05:00:00 PM,917.83,16.713
410,03/05/18 05:15:00 PM,917.96,16.713
411,03/05/18 05:30:00 PM,917.96,16.713
412,03/05/18 05:45:00 PM,917.96,16.713
413,03/05/18 06:00:00 PM,917.96,16.713
414,03/05/18 06:15:00 PM,917.83,16.713
415,03/05/18 06:30:00 PM,917.83,16.713
416,03/05/18 06:45:00 PM,917.87,16.808
417,03/05/18 07:00:00 PM,917.83,16.713
418,03/05/18 07:15:00 PM,917.96,16.713
419,03/05/18 07:30:00 PM,917.83,16.713
420,03/05/18 07:45:00 PM,917.83,16.713
421,03/05/18 08:00:00 PM,917.83,16.713
422,03/05/18 08:15:00 PM,917.96,16.713
423,03/05/18 08:30:00 PM,918.08,16.713
424,03/05/18 08:45:00 PM,917.96,16.713
425,03/05/18 09:00:00 PM,918.08,16.713
426,03/05/18 09:15:00 PM,917.96,16.713
427,03/05/18 09:30:00 PM,917.96,16.713
428,03/05/18 09:45:00 PM,918.08,16.713
429,03/05/18 10:00:00 PM,918.08,16.713
430,03/05/18 10:15:00 PM,918.08,16.713
431,03/05/18 10:30:00 PM,918.08,16.713
432,03/05/18 10:45:00 PM,918.08,16.713
433,03/05/18 11:00:00 PM,918.08,16.713
434,03/05/18 11:15:00 PM,918.08,16.713
435,03/05/18 11:30:00 PM,918.08,16.713
436,03/05/18 11:45:00 PM,917.96,16.713
437,03/06/18 12:00:00 AM,917.96,16.713
438,03/06/18 12:15:00 AM,917.83,16.713
439,03/06/18 12:30:00 AM,917.71,16.713
440,03/06/18 12:45:00 AM,917.71,16.713
441,03/06/18 01:00:00 AM,917.58,16.713
442,03/06/18 01:15:00 AM,917.71,16.713
443,03/06/18 01:30:00 AM,917.71,16.713
444,03/06/18 01:45:00 AM,917.71,16.713
445,03/06/18 02:00:00 AM,917.71,16.713
446,03/06/18 02:15:00 AM,917.58,16.713
447,03/06/18 02:30:00 AM,917.33,16.713
448,03/06/18 02:45:00 AM,917.33,16.713
449,03/06/18 03:00:00 AM,917.21,16.713
450,03/06/18 03:15:00 AM,917.21,16.713
451,03/06/18 03:30:00 AM,917.09,16.713
452,03/06/18 03:45:00 AM,917.09,16.713
453,03/06/18 04:00:00 AM,917.21,16.713
454,03/06/18 04:15:00 AM,917.46,16.713
455,03/06/18 04:30:00 AM,917.46,16.713
456,03/06/18 04:45:00 AM,917.46,16.713
457,03/06/18 05:00:00 AM,917.33,16.713
458,03/06/18 05:15:00 AM,917.33,16.713
459,03/06/18 05:30:00 AM,917.46,16.713
460,03/06/18 05:45:00 AM,917.46,16.713
461,03/06/18 06:00:00 AM,917.33,16.713
462,03/06/18 06:15:00 AM,917.46,16.713
463,03/06/18 06:30:00 AM,917.46,16.713
464,03/06/18 06:45:00 AM,917.58,16.713
465,03/06/18 07:00:00 AM,917.58,16.713
466,03/06/18 07:15:00 AM,917.71,16.713
467,03/06/18 07:30:00 AM,917.83,16.713
468,03/06/18 07:45:00 AM,917.83,16.713
469,03/06/18 08:00:00 AM,917.83,16.713
470,03/06/18 08:15:00 AM,918.08,16.713
471,03/06/18 08:30:00 AM,917.96,16.713
472,03/06/18 08:45:00 AM,918.08,16.713
473,03/06/18 09:00:00 AM,918.32,16.713
474,03/06/18 09:15:00 AM,918.45,16.713
475,03/06/18 09:30:00 AM,918.32,16.713
476,03/06/18 09:45:00 AM,918.32,16.713
477,03/06/18 10:00:00 AM,918.32,16.713
478,03/06/18 10:15:00 AM,917.96,16.713
479,03/06/18 10:30:00 AM,917.96,16.713
480,03/06/18 10:45:00 AM,917.96,16.713
481,03/06/18 11:00:00 AM,918.08,16.713
482,03/06/18 11:15:00 AM,918.08,16.713
483,03/06/18 11:30:00 AM,917.83,16.713
484,03/06/18 11:45:00 AM,917.83,16.713
485,03/06/18 12:00:00 PM,917.71,16.713
486,03/06/18 12:15:00 PM,917.46,16.713
487,03/06/18 12:30:00 PM,917.09,16.713
488,03/06/18 12:45:00 PM,916.71,16.713
489,03/06/18 01:00:00 PM,916.71,16.713
490,03/06/18 01:15:00 PM,916.46,16.713
491,03/06/18 01:30:00 PM,916.59,16.713
492,03/06/18 01:45:00 PM,916.22,16.713
493,03/06/18 02:00:00 PM,915.97,16.713
494,03/06/18 02:15:00 PM,915.84,16.713
495,03/06/18 02:30:00 PM,915.97,16.713
496,03/06/18 02:45:00 PM,916.22,16.713
497,03/06/18 03:00:00 PM,916.34,16.713
498,03/06/18 03:15:00 PM,916.09,16.713
499,03/06/18 03:30:00 PM,915.97,16.713
500,03/06/18 03:45:00 PM,915.97,16.713
501,03/06/18 04:00:00 PM,915.84,16.713
502,03/06/18 04:15:00 PM,915.97,16.713
503,03/06/18 04:30:00 PM,915.84,16.713
504,03/06/18 04:45:00 PM,915.72,16.713
505,03/06/18 05:00:00 PM,915.97,16.713
506,03/06/18 05:15:00 PM,915.97,16.713
507,03/06/18 05:30:00 PM,916.09,16.713
508,03/06/18 05:45:00 PM,916.34,16.713
509,03/06/18 06:00:00 PM,916.46,16.713
510,03/06/18 06:15:00 PM,916.59,16.713
511,03/06/18 06:30:00 PM,916.46,16.713
512,03/06/18 06:45:00 PM,916.46,16.713
513,03/06/18 07:00:00 PM,916.59,16.713
514,03/06/18 07:15:00 PM,916.22,16.713
515,03/06/18 07:30:00 PM,916.09,16.713
516,03/06/18 07:45:00 PM,915.84,16.713
517,03/06/18 08:00:00 PM,915.97,16.713
518,03/06/18 08:15:00 PM,916.34,16.713
519,03/06/18 08:30:00 PM,916.34,16.713
520,03/06/18 08:45:00 PM,916.46,16.713
521,03/06/18 09:00:00 PM,916.34,16.713
522,03/06/18 09:15:00 PM,916.34,16.713
523,03/06/18 09:30:00 PM,916.71,16.713
524,03/06/18 09:45:00 PM,916.71,16.713
525,03/06/18 10:00:00 PM,916.96,16.713
526,03/06/18 10:15:00 PM,916.59,16.713
527,03/06/18 10:30:00 PM,916.59,16.713
528,03/06/18 10:45:00 PM,916.46,16.713
529,03/06/18 11:00:00 PM,916.84,16.713
530,03/06/18 11:15:00 PM,916.96,16.713
531,03/06/18 11:30:00 PM,916.96,16.713
532,03/06/18 11:45:00 PM,917.09,16.713
533,03/07/18 12:00:00 AM,916.96,16.713
534,03/07/18 12:15:00 AM,916.84,16.713
535,03/07/18 12:30:00 AM,916.59,16.713
536,03/07/18 12:45:00 AM,916.71,16.713
537,03/07/18 01:00:00 AM,916.46,16.713
538,03/07/18 01:15:00 AM,916.34,16.713
539,03/07/18 01:30:00 AM,916.09,16.713
540,03/07/18 01:45:00 AM,915.97,16.713
541,03/07/18 02:00:00 AM,915.72,16.713
542,03/07/18 02:15:00 AM,915.47,16.713
543,03/07/18 02:30:00 AM,915.84,16.713
544,03/07/18 02:45:00 AM,915.84,16.713
545,03/07/18 03:00:00 AM,916.22,16.713
546,03/07/18 03:15:00 AM,915.97,16.713
547,03/07/18 03:30:00 AM,916.22,16.713
548,03/07/18 03:45:00 AM,916.22,16.713
549,03/07/18 04:00:00 AM,916.22,16.713
