"Plot Title: Level 20028982"
"#","Date Time, GMT-07:00","Abs Pres, mm Hg (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Press)","Temp, °C (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Temp)"
241,03/17/18 02:00:00 AM,949.35,16.903
242,03/17/18 02:15:00 AM,949.35,16.903
243,03/17/18 02:30:00 AM,949.23,16.903
244,03/17/18 02:45:00 AM,949.11,16.903
245,03/17/18 03:00:00 AM,948.99,16.903
246,03/17/18 03:15:00 AM,948.99,16.903
247,03/17/18 03:30:00 AM,948.99,16.903
248,03/17/18 03:45:00 AM,948.86,16.903
249,03/17/18 04:00:00 AM,948.99,16.903
250,03/17/18 04:15:00 AM,948.73,16.903
251,03/17/18 04:30:00 AM,948.86,16.903
252,03/17/18 04:45:00 AM,948.86,16.903
253,03/17/18 05:00:00 AM,948.86,16.903
254,03/17/18 05:15:00 AM,948.86,16.903
255,03/17/18 05:30:00 AM,948.86,16.903
256,03/17/18 05:45:00 AM,949.11,16.903
257,03/17/18 06:00:00 AM,949.23,16.903
258,03/17/18 06:15:00 AM,949.48,16.903
259,03/17/18 06:30:00 AM,949.48,16.903
260,03/17/18 06:45:00 AM,949.73,16.903
261,03/17/18 07:00:00 AM,949.86,16.903
262,03/17/18 07:15:00 AM,949.98,16.903
263,03/17/18 07:30:00 AM,950.14,16.999
264,03/17/18 07:45:00 AM,950.27,16.999
265,03/17/18 08:00:00 AM,950.14,16.999
266,03/17/18 08:15:00 AM,950.10,16.903
267,03/17/18 08:30:00 AM,950.10,16.903
268,03/17/18 08:45:00 AM,950.23,16.903
269,03/17/18 09:00:00 AM,950.23,16.903
270,03/17/18 09:15:00 AM,950.23,16.903
271,03/17/18 09:30:00 AM,950.48,16.903
272,03/17/18 09:45:00 AM,950.35,16.903
273,03/17/18 10:00:00 AM,950.10,16.903
274,03/17/18 10:15:00 AM,950.23,16.903
275,03/17/18 10:30:00 AM,950.10,16.903
276,03/17/18 10:45:00 AM,950.10,16.903
277,03/17/18 11:00:00 AM,950.10,16.903
278,03/17/18 11:15:00 AM,949.98,16.903
279,03/17/18 11:30:00 AM,950.10,16.903
280,03/17/18 11:45:00 AM,950.14,16.999
281,03/17/18 12:00:00 PM,950.14,16.999
282,03/17/18 12:15:00 PM,950.14,16.999
283,03/17/18 12:30:00 PM,950.14,16.999
284,03/17/18 12:45:00 PM,950.10,16.903
285,03/17/18 01:00:00 PM,950.10,16.903
286,03/17/18 01:15:00 PM,950.10,16.903
287,03/17/18 01:30:00 PM,949.98,16.903
288,03/17/18 01:45:00 PM,949.86,16.903
289,03/17/18 02:00:00 PM,949.77,16.999
290,03/17/18 02:15:00 PM,949.77,16.999
291,03/17/18 02:30:00 PM,949.65,16.999
292,03/17/18 02:45:00 PM,949.77,16.999
293,03/17/18 03:00:00 PM,949.52,16.999
294,03/17/18 03:15:00 PM,949.52,16.999
295,03/17/18 03:30:00 PM,949.40,16.999
296,03/17/18 03:45:00 PM,949.40,16.999
297,03/17/18 04:00:00 PM,949.52,16.999
298,03/17/18 04:15:00 PM,949.27,16.999
299,03/17/18 04:30:00 PM,949.27,16.999
300,03/17/18 04:45:00 PM,949.52,16.999
301,03/17/18 05:00:00 PM,949.52,16.999
302,03/17/18 05:15:00 PM,949.65,16.999
303,03/17/18 05:30:00 PM,949.65,16.999
304,03/17/18 05:45:00 PM,949.77,16.999
305,03/17/18 06:00:00 PM,949.77,16.999
306,03/17/18 06:15:00 PM,949.77,16.999
307,03/17/18 06:30:00 PM,949.89,16.999
308,03/17/18 06:45:00 PM,949.77,16.999
309,03/17/18 07:00:00 PM,950.02,16.999
310,03/17/18 07:15:00 PM,950.02,16.999
311,03/17/18 07:30:00 PM,950.02,16.999
312,03/17/18 07:45:00 PM,950.10,16.903
313,03/17/18 08:00:00 PM,950.23,16.903
314,03/17/18 08:15:00 PM,950.35,16.903
315,03/17/18 08:30:00 PM,950.64,16.999
316,03/17/18 08:45:00 PM,950.52,16.999
317,03/17/18 09:00:00 PM,950.52,16.999
318,03/17/18 09:15:00 PM,950.52,16.999
319,03/17/18 09:30:00 PM,950.64,16.999
320,03/17/18 09:45:00 PM,950.64,16.999
321,03/17/18 10:00:00 PM,950.76,16.999
322,03/17/18 10:15:00 PM,950.89,16.999
323,03/17/18 10:30:00 PM,950.76,16.999
324,03/17/18 10:45:00 PM,950.76,16.999
325,03/17/18 11:00:00 PM,950.76,16.999
326,03/17/18 11:15:00 PM,950.64,16.999
327,03/17/18 11:30:00 PM,951.01,16.999
328,03/17/18 11:45:00 PM,950.89,16.999
329,03/18/18 12:00:00 AM,951.14,16.999
330,03/18/18 12:15:00 AM,951.14,16.999
331,03/18/18 12:30:00 AM,951.14,16.999
332,03/18/18 12:45:00 AM,951.26,16.999
333,03/18/18 01:00:00 AM,951.51,16.999
334,03/18/18 01:15:00 AM,951.39,16.999
335,03/18/18 01:30:00 AM,951.39,16.999
336,03/18/18 01:45:00 AM,951.26,16.999
337,03/18/18 02:00:00 AM,951.51,16.999
338,03/18/18 02:15:00 AM,951.39,16.999
339,03/18/18 02:30:00 AM,951.39,16.999
340,03/18/18 02:45:00 AM,951.26,16.999
341,03/18/18 03:00:00 AM,951.26,16.999
342,03/18/18 03:15:00 AM,951.26,16.999
343,03/18/18 03:30:00 AM,951.14,16.999
344,03/18/18 03:45:00 AM,951.26,16.999
345,03/18/18 04:00:00 AM,951.01,16.999
346,03/18/18 04:15:00 AM,950.89,16.999
347,03/18/18 04:30:00 AM,950.89,16.999
348,03/18/18 04:45:00 AM,950.89,16.999
349,03/18/18 05:00:00 AM,950.76,16.999
350,03/18/18 05:15:00 AM,951.01,16.999
351,03/18/18 05:30:00 AM,951.14,16.999
352,03/18/18 05:45:00 AM,951.26,16.999
353,03/18/18 06:00:00 AM,951.39,16.999
354,03/18/18 06:15:00 AM,951.26,16.999
355,03/18/18 06:30:00 AM,951.39,16.999
356,03/18/18 06:45:00 AM,951.51,16.999
357,03/18/18 07:00:00 AM,951.51,16.999
358,03/18/18 07:15:00 AM,951.51,16.999
359,03/18/18 07:30:00 AM,951.51,16.999
360,03/18/18 07:45:00 AM,951.76,16.999
361,03/18/18 08:00:00 AM,951.88,16.999
362,03/18/18 08:15:00 AM,952.01,16.999
363,03/18/18 08:30:00 AM,952.50,16.999
364,03/18/18 08:45:00 AM,952.50,16.999
365,03/18/18 09:00:00 AM,952.63,16.999
366,03/18/18 09:15:00 AM,952.63,16.999
367,03/18/18 09:30:00 AM,953.01,16.999
368,03/18/18 09:45:00 AM,953.13,16.999
369,03/18/18 10:00:00 AM,953.25,16.999
370,03/18/18 10:15:00 AM,953.25,16.999
371,03/18/18 10:30:00 AM,953.38,16.999
372,03/18/18 10:45:00 AM,953.50,16.999
373,03/18/18 11:00:00 AM,953.75,16.999
374,03/18/18 11:15:00 AM,953.75,16.999
375,03/18/18 11:30:00 AM,953.75,16.999
376,03/18/18 11:45:00 AM,953.88,16.999
377,03/18/18 12:00:00 PM,954.00,16.999
378,03/18/18 12:15:00 PM,954.00,16.999
379,03/18/18 12:30:00 PM,954.00,16.999
380,03/18/18 12:45:00 PM,953.88,16.999
381,03/18/18 01:00:00 PM,953.63,16.999
382,03/18/18 01:15:00 PM,953.88,16.999
383,03/18/18 01:30:00 PM,953.63,16.999
384,03/18/18 01:45:00 PM,953.50,16.999
385,03/18/18 02:00:00 PM,953.63,16.999
386,03/18/18 02:15:00 PM,953.38,16.999
387,03/18/18 02:30:00 PM,953.13,16.999
388,03/18/18 02:45:00 PM,953.01,16.999
389,03/18/18 03:00:00 PM,953.01,16.999
390,03/18/18 03:15:00 PM,952.88,16.999
391,03/18/18 03:30:00 PM,952.76,16.999
392,03/18/18 03:45:00 PM,952.88,16.999
393,03/18/18 04:00:00 PM,952.76,16.999
394,03/18/18 04:15:00 PM,952.76,16.999
395,03/18/18 04:30:00 PM,952.76,16.999
396,03/18/18 04:45:00 PM,952.63,16.999
397,03/18/18 05:00:00 PM,952.76,16.999
398,03/18/18 05:15:00 PM,952.76,16.999
399,03/18/18 05:30:00 PM,953.01,16.999
400,03/18/18 05:45:00 PM,953.01,16.999
401,03/18/18 06:00:00 PM,952.63,16.999
402,03/18/18 06:15:00 PM,952.50,16.999
403,03/18/18 06:30:00 PM,952.26,16.999
404,03/18/18 06:45:00 PM,952.38,16.999
405,03/18/18 07:00:00 PM,952.01,16.999
406,03/18/18 07:15:00 PM,952.01,16.999
407,03/18/18 07:30:00 PM,951.88,16.999
408,03/18/18 07:45:00 PM,951.88,16.999
409,03/18/18 08:00:00 PM,951.88,16.999
410,03/18/18 08:15:00 PM,951.63,16.999
411,03/18/18 08:30:00 PM,951.39,16.999
412,03/18/18 08:45:00 PM,951.63,16.999
413,03/18/18 09:00:00 PM,951.63,16.999
414,03/18/18 09:15:00 PM,952.01,16.999
415,03/18/18 09:30:00 PM,952.01,16.999
416,03/18/18 09:45:00 PM,952.26,16.999
417,03/18/18 10:00:00 PM,952.26,16.999
418,03/18/18 10:15:00 PM,952.38,16.999
419,03/18/18 10:30:00 PM,952.38,16.999
420,03/18/18 10:45:00 PM,952.50,16.999
421,03/18/18 11:00:00 PM,952.50,16.999
422,03/18/18 11:15:00 PM,952.38,16.999
423,03/18/18 11:30:00 PM,952.38,16.999
424,03/18/18 11:45:00 PM,952.38,16.999
425,03/19/18 12:00:00 AM,952.26,16.999
426,03/19/18 12:15:00 AM,952.14,16.999
427,03/19/18 12:30:00 AM,952.14,16.999
428,03/19/18 12:45:00 AM,951.88,16.999
429,03/19/18 01:00:00 AM,951.76,16.999
430,03/19/18 01:15:00 AM,951.63,16.999
431,03/19/18 01:30:00 AM,951.88,16.999
432,03/19/18 01:45:00 AM,951.88,16.999
433,03/19/18 02:00:00 AM,952.01,16.999
434,03/19/18 02:15:00 AM,951.88,16.999
435,03/19/18 02:30:00 AM,951.88,16.999
436,03/19/18 02:45:00 AM,951.76,16.999
437,03/19/18 03:00:00 AM,951.76,16.999
438,03/19/18 03:15:00 AM,951.63,16.999
439,03/19/18 03:30:00 AM,951.63,16.999
440,03/19/18 03:45:00 AM,951.51,16.999
441,03/19/18 04:00:00 AM,951.39,16.999
442,03/19/18 04:15:00 AM,951.39,16.999
443,03/19/18 04:30:00 AM,951.14,16.999
444,03/19/18 04:45:00 AM,951.05,17.094
445,03/19/18 05:00:00 AM,950.93,17.094
446,03/19/18 05:15:00 AM,950.80,17.094
447,03/19/18 05:30:00 AM,950.93,17.094
448,03/19/18 05:45:00 AM,951.01,16.999
449,03/19/18 06:00:00 AM,950.89,16.999
450,03/19/18 06:15:00 AM,951.05,17.094
451,03/19/18 06:30:00 AM,951.26,16.999
452,03/19/18 06:45:00 AM,951.30,17.094
453,03/19/18 07:00:00 AM,951.30,17.094
454,03/19/18 07:15:00 AM,951.18,17.094
455,03/19/18 07:30:00 AM,951.30,17.094
456,03/19/18 07:45:00 AM,951.30,17.094
457,03/19/18 08:00:00 AM,951.42,17.094
458,03/19/18 08:15:00 AM,951.42,17.094
459,03/19/18 08:30:00 AM,951.30,17.094
460,03/19/18 08:45:00 AM,951.42,17.094
461,03/19/18 09:00:00 AM,951.30,17.094
462,03/19/18 09:15:00 AM,951.80,17.094
463,03/19/18 09:30:00 AM,951.93,17.094
464,03/19/18 09:45:00 AM,952.05,17.094
465,03/19/18 10:00:00 AM,951.93,17.094
466,03/19/18 10:15:00 AM,951.80,17.094
467,03/19/18 10:30:00 AM,951.67,17.094
468,03/19/18 10:45:00 AM,951.55,17.094
469,03/19/18 11:00:00 AM,951.42,17.094
470,03/19/18 11:15:00 AM,951.42,17.094
471,03/19/18 11:30:00 AM,951.42,17.094
472,03/19/18 11:45:00 AM,951.55,17.094
473,03/19/18 12:00:00 PM,951.55,17.094
474,03/19/18 12:15:00 PM,951.55,17.094
475,03/19/18 12:30:00 PM,951.55,17.094
476,03/19/18 12:45:00 PM,951.42,17.094
477,03/19/18 01:00:00 PM,951.18,17.094
478,03/19/18 01:15:00 PM,951.05,17.094
479,03/19/18 01:30:00 PM,950.55,17.094
480,03/19/18 01:45:00 PM,950.18,17.094
481,03/19/18 02:00:00 PM,950.06,17.094
482,03/19/18 02:15:00 PM,949.80,17.094
483,03/19/18 02:30:00 PM,949.80,17.094
484,03/19/18 02:45:00 PM,949.80,17.094
485,03/19/18 03:00:00 PM,950.06,17.094
486,03/19/18 03:15:00 PM,950.06,17.094
487,03/19/18 03:30:00 PM,949.80,17.094
488,03/19/18 03:45:00 PM,949.80,17.094
489,03/19/18 04:00:00 PM,949.68,17.094
490,03/19/18 04:15:00 PM,949.56,17.094
491,03/19/18 04:30:00 PM,949.56,17.094
492,03/19/18 04:45:00 PM,949.68,17.094
493,03/19/18 05:00:00 PM,949.68,17.094
494,03/19/18 05:15:00 PM,949.68,17.094
495,03/19/18 05:30:00 PM,949.56,17.094
496,03/19/18 05:45:00 PM,949.68,17.094
497,03/19/18 06:00:00 PM,949.56,17.094
498,03/19/18 06:15:00 PM,949.68,17.094
499,03/19/18 06:30:00 PM,949.80,17.094
500,03/19/18 06:45:00 PM,949.80,17.094
501,03/19/18 07:00:00 PM,950.18,17.094
502,03/19/18 07:15:00 PM,950.18,17.094
503,03/19/18 07:30:00 PM,950.06,17.094
504,03/19/18 07:45:00 PM,950.18,17.094
505,03/19/18 08:00:00 PM,950.18,17.094
506,03/19/18 08:15:00 PM,950.06,17.094
507,03/19/18 08:30:00 PM,950.06,17.094
508,03/19/18 08:45:00 PM,950.18,17.094
509,03/19/18 09:00:00 PM,950.18,17.094
510,03/19/18 09:15:00 PM,950.18,17.094
511,03/19/18 09:30:00 PM,950.18,17.094
512,03/19/18 09:45:00 PM,950.31,17.094
513,03/19/18 10:00:00 PM,950.31,17.094
514,03/19/18 10:15:00 PM,950.31,17.094
515,03/19/18 10:30:00 PM,950.43,17.094
516,03/19/18 10:45:00 PM,950.31,17.094
517,03/19/18 11:00:00 PM,950.31,17.094
518,03/19/18 11:15:00 PM,950.31,17.094
519,03/19/18 11:30:00 PM,950.06,17.094
520,03/19/18 11:45:00 PM,949.93,17.094
521,03/20/18 12:00:00 AM,949.93,17.094
522,03/20/18 12:15:00 AM,949.93,17.094
523,03/20/18 12:30:00 AM,950.06,17.094
524,03/20/18 12:45:00 AM,949.93,17.094
525,03/20/18 01:00:00 AM,949.93,17.094
526,03/20/18 01:15:00 AM,949.80,17.094
527,03/20/18 01:30:00 AM,949.93,17.094
528,03/20/18 01:45:00 AM,950.06,17.094
529,03/20/18 02:00:00 AM,949.93,17.094
530,03/20/18 02:15:00 AM,949.80,17.094
531,03/20/18 02:30:00 AM,949.68,17.094
532,03/20/18 02:45:00 AM,949.44,17.094
533,03/20/18 03:00:00 AM,949.31,17.094
534,03/20/18 03:15:00 AM,949.19,17.094
535,03/20/18 03:30:00 AM,949.19,17.094
536,03/20/18 03:45:00 AM,949.06,17.094
537,03/20/18 04:00:00 AM,948.93,17.094
538,03/20/18 04:15:00 AM,948.93,17.094
539,03/20/18 04:30:00 AM,948.93,17.094
540,03/20/18 04:45:00 AM,948.93,17.094
541,03/20/18 05:00:00 AM,948.81,17.094
542,03/20/18 05:15:00 AM,948.69,17.094
543,03/20/18 05:30:00 AM,948.81,17.094
544,03/20/18 05:45:00 AM,948.81,17.094
545,03/20/18 06:00:00 AM,948.93,17.094
546,03/20/18 06:15:00 AM,948.93,17.094
547,03/20/18 06:30:00 AM,948.93,17.094
548,03/20/18 06:45:00 AM,949.19,17.094
549,03/20/18 07:00:00 AM,949.19,17.094
