"Plot Title: 20246312"
"#","Date Time, GMT-08:00","Abs Pres, mm Hg (LGR S/N: 20246312, SEN S/N: 20246312)","Temp, °C (LGR S/N: 20246312, SEN S/N: 20246312)"
110,03/02/18 02:15:00 PM,762.29,14.804
111,03/02/18 02:30:00 PM,762.36,14.517
112,03/02/18 02:45:00 PM,762.24,14.709
113,03/02/18 03:00:00 PM,762.27,14.996
114,03/02/18 03:15:00 PM,762.27,14.996
115,03/02/18 03:30:00 PM,762.31,15.473
116,03/02/18 03:45:00 PM,762.19,16.332
117,03/02/18 04:00:00 PM,762.09,16.141
118,03/02/18 04:15:00 PM,761.91,15.187
119,03/02/18 04:30:00 PM,761.94,14.613
120,03/02/18 04:45:00 PM,761.90,14.325
121,03/02/18 05:00:00 PM,761.79,14.134
122,03/02/18 05:15:00 PM,761.85,14.038
123,03/02/18 05:30:00 PM,761.92,13.558
124,03/02/18 05:45:00 PM,762.00,13.076
125,03/02/18 06:00:00 PM,762.18,12.787
126,03/02/18 06:15:00 PM,762.12,12.497
127,03/02/18 06:30:00 PM,761.89,12.304
128,03/02/18 06:45:00 PM,761.95,12.401
129,03/02/18 07:00:00 PM,761.89,12.497
130,03/02/18 07:15:00 PM,761.88,12.690
131,03/02/18 07:30:00 PM,761.89,12.304
132,03/02/18 07:45:00 PM,761.83,12.401
133,03/02/18 08:00:00 PM,761.95,12.013
134,03/02/18 08:15:00 PM,761.89,11.916
135,03/02/18 08:30:00 PM,762.12,11.916
136,03/02/18 08:45:00 PM,761.95,12.013
137,03/02/18 09:00:00 PM,761.95,12.207
138,03/02/18 09:15:00 PM,762.06,12.401
139,03/02/18 09:30:00 PM,762.06,12.401
140,03/02/18 09:45:00 PM,762.06,12.401
141,03/02/18 10:00:00 PM,762.12,12.497
142,03/02/18 10:15:00 PM,762.12,12.497
143,03/02/18 10:30:00 PM,762.12,12.497
144,03/02/18 10:45:00 PM,762.06,12.594
145,03/02/18 11:00:00 PM,762.18,12.594
146,03/02/18 11:15:00 PM,762.06,12.594
147,03/02/18 11:30:00 PM,762.06,12.594
148,03/02/18 11:45:00 PM,762.18,12.594
149,03/03/18 12:00:00 AM,762.18,12.594
150,03/03/18 12:15:00 AM,762.18,12.594
151,03/03/18 12:30:00 AM,762.06,12.594
152,03/03/18 12:45:00 AM,762.00,12.497
153,03/03/18 01:00:00 AM,762.01,12.304
154,03/03/18 01:15:00 AM,762.06,12.207
155,03/03/18 01:30:00 AM,761.89,12.110
156,03/03/18 01:45:00 AM,761.89,12.110
157,03/03/18 02:00:00 AM,761.77,12.110
158,03/03/18 02:15:00 AM,761.48,12.013
159,03/03/18 02:30:00 AM,761.42,11.916
160,03/03/18 02:45:00 AM,761.30,11.916
161,03/03/18 03:00:00 AM,761.13,11.819
162,03/03/18 03:15:00 AM,761.13,11.819
163,03/03/18 03:30:00 AM,761.30,11.722
164,03/03/18 03:45:00 AM,761.24,11.431
165,03/03/18 04:00:00 AM,761.30,11.334
166,03/03/18 04:15:00 AM,761.53,11.139
167,03/03/18 04:30:00 AM,761.53,10.944
168,03/03/18 04:45:00 AM,761.58,10.846
169,03/03/18 05:00:00 AM,761.70,11.041
170,03/03/18 05:15:00 AM,761.29,10.944
171,03/03/18 05:30:00 AM,761.53,10.944
172,03/03/18 05:45:00 AM,761.47,10.846
173,03/03/18 06:00:00 AM,761.46,10.651
174,03/03/18 06:15:00 AM,761.58,10.455
175,03/03/18 06:30:00 AM,761.82,10.651
176,03/03/18 06:45:00 AM,762.00,10.748
177,03/03/18 07:00:00 AM,762.18,10.846
178,03/03/18 07:15:00 AM,762.18,10.846
179,03/03/18 07:30:00 AM,762.36,10.944
180,03/03/18 07:45:00 AM,762.36,11.139
181,03/03/18 08:00:00 AM,762.48,11.334
182,03/03/18 08:15:00 AM,762.66,11.236
183,03/03/18 08:30:00 AM,762.60,12.304
184,03/03/18 08:45:00 AM,762.82,13.076
185,03/03/18 09:00:00 AM,762.83,12.690
186,03/03/18 09:15:00 AM,762.83,12.497
187,03/03/18 09:30:00 AM,762.95,12.690
188,03/03/18 09:45:00 AM,763.11,13.173
189,03/03/18 10:00:00 AM,763.29,13.461
190,03/03/18 10:15:00 AM,763.35,13.558
191,03/03/18 10:30:00 AM,763.35,13.558
192,03/03/18 10:45:00 AM,763.41,13.461
193,03/03/18 11:00:00 AM,763.40,13.654
194,03/03/18 11:15:00 AM,763.27,13.846
195,03/03/18 11:30:00 AM,763.20,14.134
196,03/03/18 11:45:00 AM,763.09,13.942
197,03/03/18 12:00:00 PM,763.09,13.942
198,03/03/18 12:15:00 PM,763.15,14.038
199,03/03/18 12:30:00 PM,763.03,14.038
200,03/03/18 12:45:00 PM,762.74,13.942
201,03/03/18 01:00:00 PM,762.68,14.038
202,03/03/18 01:15:00 PM,762.68,14.038
203,03/03/18 01:30:00 PM,762.56,14.038
204,03/03/18 01:45:00 PM,762.48,14.325
205,03/03/18 02:00:00 PM,762.44,14.038
206,03/03/18 02:15:00 PM,762.33,13.846
207,03/03/18 02:30:00 PM,762.39,13.750
208,03/03/18 02:45:00 PM,762.45,13.846
209,03/03/18 03:00:00 PM,762.48,14.325
210,03/03/18 03:15:00 PM,762.47,14.709
211,03/03/18 03:30:00 PM,762.35,14.709
212,03/03/18 03:45:00 PM,762.35,14.709
213,03/03/18 04:00:00 PM,762.41,14.804
214,03/03/18 04:15:00 PM,762.41,14.804
215,03/03/18 04:30:00 PM,762.34,14.900
216,03/03/18 04:45:00 PM,762.47,14.709
217,03/03/18 05:00:00 PM,762.60,14.517
218,03/03/18 05:15:00 PM,762.51,13.558
219,03/03/18 05:30:00 PM,762.53,13.173
220,03/03/18 05:45:00 PM,762.71,13.076
221,03/03/18 06:00:00 PM,762.71,12.883
222,03/03/18 06:15:00 PM,762.77,12.594
223,03/03/18 06:30:00 PM,762.78,12.401
224,03/03/18 06:45:00 PM,762.84,12.110
225,03/03/18 07:00:00 PM,763.07,11.916
226,03/03/18 07:15:00 PM,763.01,11.625
227,03/03/18 07:30:00 PM,763.36,11.431
228,03/03/18 07:45:00 PM,763.42,11.139
229,03/03/18 08:00:00 PM,763.35,10.846
230,03/03/18 08:15:00 PM,763.65,10.748
231,03/03/18 08:30:00 PM,763.76,10.553
232,03/03/18 08:45:00 PM,763.87,10.357
233,03/03/18 09:00:00 PM,764.10,10.161
234,03/03/18 09:15:00 PM,764.04,10.063
235,03/03/18 09:30:00 PM,764.10,9.965
236,03/03/18 09:45:00 PM,764.04,9.866
237,03/03/18 10:00:00 PM,763.97,9.768
238,03/03/18 10:15:00 PM,763.85,9.768
239,03/03/18 10:30:00 PM,764.02,9.669
240,03/03/18 10:45:00 PM,763.97,9.768
241,03/03/18 11:00:00 PM,763.92,9.866
242,03/03/18 11:15:00 PM,763.98,9.965
243,03/03/18 11:30:00 PM,763.98,9.965
244,03/03/18 11:45:00 PM,763.97,9.768
245,03/04/18 12:00:00 AM,764.21,9.768
246,03/04/18 12:15:00 AM,764.19,9.373
247,03/04/18 12:30:00 AM,764.24,9.275
248,03/04/18 12:45:00 AM,764.31,9.373
249,03/04/18 01:00:00 AM,764.37,9.472
250,03/04/18 01:15:00 AM,764.38,9.669
251,03/04/18 01:30:00 AM,764.40,10.063
252,03/04/18 01:45:00 AM,764.46,10.161
253,03/04/18 02:00:00 AM,764.45,9.965
254,03/04/18 02:15:00 AM,764.44,9.768
255,03/04/18 02:30:00 AM,764.38,9.669
256,03/04/18 02:45:00 AM,764.26,9.669
257,03/04/18 03:00:00 AM,764.38,9.669
258,03/04/18 03:15:00 AM,764.38,9.669
259,03/04/18 03:30:00 AM,764.49,9.472
260,03/04/18 03:45:00 AM,764.65,9.176
261,03/04/18 04:00:00 AM,764.69,8.879
262,03/04/18 04:15:00 AM,764.67,8.481
263,03/04/18 04:30:00 AM,764.65,8.282
264,03/04/18 04:45:00 AM,764.82,8.182
265,03/04/18 05:00:00 AM,764.97,7.882
266,03/04/18 05:15:00 AM,765.21,7.179
267,03/04/18 05:30:00 AM,765.37,7.079
268,03/04/18 05:45:00 AM,765.37,7.079
269,03/04/18 06:00:00 AM,765.47,6.877
270,03/04/18 06:15:00 AM,765.54,6.471
271,03/04/18 06:30:00 AM,765.66,6.471
272,03/04/18 06:45:00 AM,765.73,6.573
273,03/04/18 07:00:00 AM,765.85,6.573
274,03/04/18 07:15:00 AM,765.92,6.674
275,03/04/18 07:30:00 AM,765.96,7.079
276,03/04/18 07:45:00 AM,766.30,8.282
277,03/04/18 08:00:00 AM,766.42,9.176
278,03/04/18 08:15:00 AM,766.62,9.669
279,03/04/18 08:30:00 AM,766.78,10.846
280,03/04/18 08:45:00 AM,766.85,12.304
281,03/04/18 09:00:00 AM,766.85,12.110
282,03/04/18 09:15:00 AM,766.91,12.013
283,03/04/18 09:30:00 AM,767.15,12.013
284,03/04/18 09:45:00 AM,767.26,12.207
285,03/04/18 10:00:00 AM,767.32,12.497
286,03/04/18 10:15:00 AM,767.38,12.207
287,03/04/18 10:30:00 AM,767.61,12.594
288,03/04/18 10:45:00 AM,767.73,12.980
289,03/04/18 11:00:00 AM,767.61,12.594
290,03/04/18 11:15:00 AM,767.61,12.401
291,03/04/18 11:30:00 AM,767.67,12.497
292,03/04/18 11:45:00 AM,767.79,12.690
293,03/04/18 12:00:00 PM,767.67,12.690
294,03/04/18 12:15:00 PM,767.49,12.787
295,03/04/18 12:30:00 PM,767.43,13.076
296,03/04/18 12:45:00 PM,767.19,13.076
297,03/04/18 01:00:00 PM,766.96,13.076
298,03/04/18 01:15:00 PM,766.78,13.173
299,03/04/18 01:30:00 PM,766.59,13.461
300,03/04/18 01:45:00 PM,766.63,14.134
301,03/04/18 02:00:00 PM,766.41,13.750
302,03/04/18 02:15:00 PM,766.23,13.846
303,03/04/18 02:30:00 PM,765.99,14.038
304,03/04/18 02:45:00 PM,765.92,14.325
305,03/04/18 03:00:00 PM,765.63,15.282
306,03/04/18 03:15:00 PM,765.50,16.332
307,03/04/18 03:30:00 PM,765.35,16.713
308,03/04/18 03:45:00 PM,765.25,17.189
309,03/04/18 04:00:00 PM,765.29,17.475
310,03/04/18 04:15:00 PM,765.06,17.950
311,03/04/18 04:30:00 PM,764.98,18.711
312,03/04/18 04:45:00 PM,765.06,19.092
313,03/04/18 05:00:00 PM,764.96,19.853
314,03/04/18 05:15:00 PM,764.96,18.901
315,03/04/18 05:30:00 PM,764.85,17.760
316,03/04/18 05:45:00 PM,764.81,16.808
317,03/04/18 06:00:00 PM,764.92,16.141
318,03/04/18 06:15:00 PM,765.03,15.473
319,03/04/18 06:30:00 PM,765.00,14.996
320,03/04/18 06:45:00 PM,765.08,14.517
321,03/04/18 07:00:00 PM,765.15,14.230
322,03/04/18 07:15:00 PM,765.30,13.461
323,03/04/18 07:30:00 PM,765.35,13.558
324,03/04/18 07:45:00 PM,765.53,13.654
325,03/04/18 08:00:00 PM,765.54,13.076
326,03/04/18 08:15:00 PM,765.66,12.497
327,03/04/18 08:30:00 PM,765.78,12.304
328,03/04/18 08:45:00 PM,765.73,12.207
329,03/04/18 09:00:00 PM,765.61,11.819
330,03/04/18 09:15:00 PM,765.72,11.431
331,03/04/18 09:30:00 PM,765.78,11.334
332,03/04/18 09:45:00 PM,765.78,11.139
333,03/04/18 10:00:00 PM,765.72,10.846
334,03/04/18 10:15:00 PM,765.95,10.651
335,03/04/18 10:30:00 PM,765.94,10.455
336,03/04/18 10:45:00 PM,766.11,10.161
337,03/04/18 11:00:00 PM,766.10,9.965
338,03/04/18 11:15:00 PM,766.09,9.768
339,03/04/18 11:30:00 PM,766.02,9.472
340,03/04/18 11:45:00 PM,765.96,9.373
341,03/05/18 12:00:00 AM,765.83,9.176
342,03/05/18 12:15:00 AM,765.93,8.978
343,03/05/18 12:30:00 AM,765.99,8.879
344,03/05/18 12:45:00 AM,765.86,8.680
345,03/05/18 01:00:00 AM,765.91,8.581
346,03/05/18 01:15:00 AM,765.71,8.282
347,03/05/18 01:30:00 AM,765.53,8.182
348,03/05/18 01:45:00 AM,765.33,7.882
349,03/05/18 02:00:00 AM,765.19,7.682
350,03/05/18 02:15:00 AM,765.07,7.682
351,03/05/18 02:30:00 AM,764.84,7.682
352,03/05/18 02:45:00 AM,764.77,7.582
353,03/05/18 03:00:00 AM,764.82,7.481
354,03/05/18 03:15:00 AM,764.69,7.280
355,03/05/18 03:30:00 AM,764.67,7.079
356,03/05/18 03:45:00 AM,764.60,6.978
357,03/05/18 04:00:00 AM,764.41,6.877
358,03/05/18 04:15:00 AM,764.64,6.877
359,03/05/18 04:30:00 AM,764.58,6.775
360,03/05/18 04:45:00 AM,764.79,6.573
361,03/05/18 05:00:00 AM,764.72,6.471
362,03/05/18 05:15:00 AM,764.77,6.370
363,03/05/18 05:30:00 AM,764.74,6.166
364,03/05/18 05:45:00 AM,764.79,6.064
365,03/05/18 06:00:00 AM,764.88,5.860
366,03/05/18 06:15:00 AM,764.81,5.757
367,03/05/18 06:30:00 AM,764.74,5.655
368,03/05/18 06:45:00 AM,764.81,5.757
369,03/05/18 07:00:00 AM,764.88,5.860
370,03/05/18 07:15:00 AM,764.91,6.064
371,03/05/18 07:30:00 AM,764.94,6.268
372,03/05/18 07:45:00 AM,765.09,6.674
373,03/05/18 08:00:00 AM,765.39,7.280
374,03/05/18 08:15:00 AM,765.51,7.983
375,03/05/18 08:30:00 AM,765.26,9.571
376,03/05/18 08:45:00 AM,765.49,12.594
377,03/05/18 09:00:00 AM,765.66,13.269
378,03/05/18 09:15:00 AM,766.01,13.269
379,03/05/18 09:30:00 AM,765.95,13.365
380,03/05/18 09:45:00 AM,766.11,13.654
381,03/05/18 10:00:00 AM,766.17,13.942
382,03/05/18 10:15:00 AM,766.05,13.942
383,03/05/18 10:30:00 AM,766.20,14.421
384,03/05/18 10:45:00 AM,766.34,15.282
385,03/05/18 11:00:00 AM,766.09,14.421
386,03/05/18 11:15:00 AM,766.10,14.230
387,03/05/18 11:30:00 AM,765.99,14.038
388,03/05/18 11:45:00 AM,765.81,14.134
389,03/05/18 12:00:00 PM,765.73,14.421
390,03/05/18 12:15:00 PM,765.60,14.804
391,03/05/18 12:30:00 PM,765.40,15.091
392,03/05/18 12:45:00 PM,765.27,15.282
393,03/05/18 01:00:00 PM,764.97,15.569
394,03/05/18 01:15:00 PM,764.83,15.760
395,03/05/18 01:30:00 PM,764.76,15.855
396,03/05/18 01:45:00 PM,764.64,16.713
397,03/05/18 02:00:00 PM,764.34,16.808
398,03/05/18 02:15:00 PM,764.09,16.999
399,03/05/18 02:30:00 PM,764.07,17.189
400,03/05/18 02:45:00 PM,763.88,17.284
401,03/05/18 03:00:00 PM,763.89,17.760
402,03/05/18 03:15:00 PM,764.02,18.236
403,03/05/18 03:30:00 PM,763.93,18.521
404,03/05/18 03:45:00 PM,763.98,19.092
405,03/05/18 04:00:00 PM,763.84,18.806
406,03/05/18 04:15:00 PM,763.80,18.711
407,03/05/18 04:30:00 PM,763.94,18.996
408,03/05/18 04:45:00 PM,763.89,18.901
409,03/05/18 05:00:00 PM,763.60,18.331
410,03/05/18 05:15:00 PM,763.41,17.284
411,03/05/18 05:30:00 PM,763.32,16.237
412,03/05/18 05:45:00 PM,763.36,15.664
413,03/05/18 06:00:00 PM,763.26,15.282
414,03/05/18 06:15:00 PM,762.98,15.187
415,03/05/18 06:30:00 PM,762.99,14.996
416,03/05/18 06:45:00 PM,763.01,14.613
417,03/05/18 07:00:00 PM,763.02,14.230
418,03/05/18 07:15:00 PM,763.11,13.558
419,03/05/18 07:30:00 PM,763.00,13.173
420,03/05/18 07:45:00 PM,762.93,13.461
421,03/05/18 08:00:00 PM,763.15,14.038
422,03/05/18 08:15:00 PM,763.14,14.230
423,03/05/18 08:30:00 PM,763.20,14.134
424,03/05/18 08:45:00 PM,763.34,13.750
425,03/05/18 09:00:00 PM,763.23,13.365
426,03/05/18 09:15:00 PM,763.18,13.076
427,03/05/18 09:30:00 PM,763.18,12.883
428,03/05/18 09:45:00 PM,763.24,12.594
429,03/05/18 10:00:00 PM,763.25,12.401
430,03/05/18 10:15:00 PM,763.31,12.110
431,03/05/18 10:30:00 PM,763.31,11.528
432,03/05/18 10:45:00 PM,763.36,11.431
433,03/05/18 11:00:00 PM,763.30,11.334
434,03/05/18 11:15:00 PM,763.30,11.139
435,03/05/18 11:30:00 PM,763.18,10.944
436,03/05/18 11:45:00 PM,763.17,10.748
437,03/06/18 12:00:00 AM,763.05,10.553
438,03/06/18 12:15:00 AM,762.93,10.357
439,03/06/18 12:30:00 AM,762.87,10.259
440,03/06/18 12:45:00 AM,762.81,10.161
441,03/06/18 01:00:00 AM,762.68,9.965
442,03/06/18 01:15:00 AM,762.62,9.866
443,03/06/18 01:30:00 AM,762.62,9.866
444,03/06/18 01:45:00 AM,762.73,9.669
445,03/06/18 02:00:00 AM,762.72,9.472
446,03/06/18 02:15:00 AM,762.66,9.373
447,03/06/18 02:30:00 AM,762.36,9.275
448,03/06/18 02:45:00 AM,762.36,9.275
449,03/06/18 03:00:00 AM,762.29,9.176
450,03/06/18 03:15:00 AM,762.29,9.176
451,03/06/18 03:30:00 AM,762.23,9.077
452,03/06/18 03:45:00 AM,762.21,8.879
453,03/06/18 04:00:00 AM,762.32,8.680
454,03/06/18 04:15:00 AM,762.42,8.481
455,03/06/18 04:30:00 AM,762.30,8.282
456,03/06/18 04:45:00 AM,762.28,8.082
457,03/06/18 05:00:00 AM,762.27,7.882
458,03/06/18 05:15:00 AM,762.31,7.782
459,03/06/18 05:30:00 AM,762.42,7.582
460,03/06/18 05:45:00 AM,762.40,7.381
461,03/06/18 06:00:00 AM,762.38,7.179
462,03/06/18 06:15:00 AM,762.31,7.079
463,03/06/18 06:30:00 AM,762.36,6.978
464,03/06/18 06:45:00 AM,762.48,6.978
465,03/06/18 07:00:00 AM,762.53,6.877
466,03/06/18 07:15:00 AM,762.66,7.079
467,03/06/18 07:30:00 AM,762.70,7.481
468,03/06/18 07:45:00 AM,762.87,8.082
469,03/06/18 08:00:00 AM,763.03,8.680
470,03/06/18 08:15:00 AM,763.24,9.373
471,03/06/18 08:30:00 AM,763.01,11.041
472,03/06/18 08:45:00 AM,763.20,14.134
473,03/06/18 09:00:00 AM,763.41,14.709
474,03/06/18 09:15:00 AM,763.62,14.230
475,03/06/18 09:30:00 AM,763.44,14.325
476,03/06/18 09:45:00 AM,763.51,15.091
477,03/06/18 10:00:00 AM,763.66,15.569
478,03/06/18 10:15:00 AM,763.42,15.569
479,03/06/18 10:30:00 AM,763.53,15.760
480,03/06/18 10:45:00 AM,763.58,16.713
481,03/06/18 11:00:00 AM,763.49,16.332
482,03/06/18 11:15:00 AM,763.68,16.237
483,03/06/18 11:30:00 AM,763.61,16.332
484,03/06/18 11:45:00 AM,763.35,16.523
485,03/06/18 12:00:00 PM,763.04,16.808
486,03/06/18 12:15:00 PM,762.99,16.713
487,03/06/18 12:30:00 PM,762.88,17.189
488,03/06/18 12:45:00 PM,762.66,17.665
489,03/06/18 01:00:00 PM,762.74,18.045
490,03/06/18 01:15:00 PM,762.42,18.331
491,03/06/18 01:30:00 PM,762.54,18.806
492,03/06/18 01:45:00 PM,762.24,19.377
493,03/06/18 02:00:00 PM,762.12,19.853
494,03/06/18 02:15:00 PM,761.85,20.043
495,03/06/18 02:30:00 PM,762.09,20.043
496,03/06/18 02:45:00 PM,762.35,19.853
497,03/06/18 03:00:00 PM,762.66,20.996
498,03/06/18 03:15:00 PM,762.57,22.046
499,03/06/18 03:30:00 PM,762.39,20.901
500,03/06/18 03:45:00 PM,762.27,20.901
501,03/06/18 04:00:00 PM,762.15,20.901
502,03/06/18 04:15:00 PM,762.37,21.378
503,03/06/18 04:30:00 PM,762.07,20.996
504,03/06/18 04:45:00 PM,762.18,20.710
505,03/06/18 05:00:00 PM,762.18,20.234
506,03/06/18 05:15:00 PM,762.09,19.567
507,03/06/18 05:30:00 PM,762.00,17.760
508,03/06/18 05:45:00 PM,762.09,16.808
509,03/06/18 06:00:00 PM,762.15,16.046
510,03/06/18 06:15:00 PM,762.30,15.664
511,03/06/18 06:30:00 PM,762.09,15.282
512,03/06/18 06:45:00 PM,762.15,15.187
513,03/06/18 07:00:00 PM,762.04,14.996
514,03/06/18 07:15:00 PM,761.70,14.804
515,03/06/18 07:30:00 PM,761.53,14.517
516,03/06/18 07:45:00 PM,761.48,14.421
517,03/06/18 08:00:00 PM,761.55,14.134
518,03/06/18 08:15:00 PM,761.74,13.654
519,03/06/18 08:30:00 PM,761.94,13.173
520,03/06/18 08:45:00 PM,761.94,13.173
521,03/06/18 09:00:00 PM,761.76,13.076
522,03/06/18 09:15:00 PM,761.88,12.883
523,03/06/18 09:30:00 PM,762.06,12.594
524,03/06/18 09:45:00 PM,762.24,12.304
525,03/06/18 10:00:00 PM,762.18,12.207
526,03/06/18 10:15:00 PM,761.95,12.013
527,03/06/18 10:30:00 PM,761.89,11.722
528,03/06/18 10:45:00 PM,761.83,11.625
529,03/06/18 11:00:00 PM,762.12,11.334
530,03/06/18 11:15:00 PM,762.24,11.139
531,03/06/18 11:30:00 PM,762.42,11.236
532,03/06/18 11:45:00 PM,762.48,11.139
533,03/07/18 12:00:00 AM,762.30,10.846
534,03/07/18 12:15:00 AM,762.17,10.651
535,03/07/18 12:30:00 AM,761.99,10.357
536,03/07/18 12:45:00 AM,762.03,10.063
537,03/07/18 01:00:00 AM,761.68,10.063
538,03/07/18 01:15:00 AM,761.67,9.866
539,03/07/18 01:30:00 AM,761.43,9.669
540,03/07/18 01:45:00 AM,761.19,9.472
541,03/07/18 02:00:00 AM,760.89,9.373
542,03/07/18 02:15:00 AM,760.89,9.373
543,03/07/18 02:30:00 AM,760.94,9.275
544,03/07/18 02:45:00 AM,761.06,9.275
545,03/07/18 03:00:00 AM,761.48,9.373
546,03/07/18 03:15:00 AM,761.37,9.571
547,03/07/18 03:30:00 AM,761.55,9.866
548,03/07/18 03:45:00 AM,761.56,10.063
549,03/07/18 04:00:00 AM,761.74,10.161
550,03/07/18 04:15:00 AM,761.69,10.259
551,03/07/18 04:30:00 AM,762.04,10.259
552,03/07/18 04:45:00 AM,761.99,10.357
