"Plot Title: Level 20028982"
"#","Date Time, GMT-07:00","Abs Pres, mm Hg (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Press)","Temp, °C (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Temp)"
145,05/21/18 02:00:00 AM,902.24,20.996
146,05/21/18 02:15:00 AM,902.24,20.996
147,05/21/18 02:30:00 AM,902.24,20.996
148,05/21/18 02:45:00 AM,902.11,20.996
149,05/21/18 03:00:00 AM,902.11,20.996
150,05/21/18 03:15:00 AM,901.99,20.996
151,05/21/18 03:30:00 AM,901.99,20.996
152,05/21/18 03:45:00 AM,901.99,20.996
153,05/21/18 04:00:00 AM,901.99,20.996
154,05/21/18 04:15:00 AM,902.11,20.996
155,05/21/18 04:30:00 AM,902.11,20.996
156,05/21/18 04:45:00 AM,902.28,21.091
157,05/21/18 05:00:00 AM,902.15,21.091
158,05/21/18 05:15:00 AM,902.03,21.091
159,05/21/18 05:30:00 AM,901.90,21.091
160,05/21/18 05:45:00 AM,901.90,21.091
161,05/21/18 06:00:00 AM,902.03,21.091
162,05/21/18 06:15:00 AM,902.15,21.091
163,05/21/18 06:30:00 AM,902.15,21.091
164,05/21/18 06:45:00 AM,902.28,21.091
165,05/21/18 07:00:00 AM,902.40,21.091
166,05/21/18 07:15:00 AM,902.65,21.091
167,05/21/18 07:30:00 AM,902.77,21.091
168,05/21/18 07:45:00 AM,903.02,21.091
169,05/21/18 08:00:00 AM,903.15,21.091
170,05/21/18 08:15:00 AM,903.15,21.091
171,05/21/18 08:30:00 AM,903.27,21.091
172,05/21/18 08:45:00 AM,903.02,21.091
173,05/21/18 09:00:00 AM,903.02,21.091
174,05/21/18 09:15:00 AM,903.15,21.091
175,05/21/18 09:30:00 AM,902.89,21.091
176,05/21/18 09:45:00 AM,903.02,21.091
177,05/21/18 10:00:00 AM,902.93,21.187
178,05/21/18 10:15:00 AM,902.93,21.187
179,05/21/18 10:30:00 AM,902.93,21.187
180,05/21/18 10:45:00 AM,902.81,21.187
181,05/21/18 11:00:00 AM,902.93,21.187
182,05/21/18 11:15:00 AM,903.06,21.187
183,05/21/18 11:30:00 AM,902.93,21.187
184,05/21/18 11:45:00 AM,902.97,21.282
185,05/21/18 12:00:00 PM,902.93,21.187
186,05/21/18 12:15:00 PM,902.93,21.187
187,05/21/18 12:30:00 PM,902.72,21.282
188,05/21/18 12:45:00 PM,902.72,21.282
189,05/21/18 01:00:00 PM,902.64,21.378
190,05/21/18 01:15:00 PM,902.68,21.473
191,05/21/18 01:30:00 PM,902.46,21.569
192,05/21/18 01:45:00 PM,902.34,21.569
193,05/21/18 02:00:00 PM,902.34,21.569
194,05/21/18 02:15:00 PM,902.21,21.569
195,05/21/18 02:30:00 PM,902.25,21.664
196,05/21/18 02:45:00 PM,902.25,21.664
197,05/21/18 03:00:00 PM,902.41,21.760
198,05/21/18 03:15:00 PM,902.41,21.760
199,05/21/18 03:30:00 PM,902.29,21.760
200,05/21/18 03:45:00 PM,902.17,21.760
201,05/21/18 04:00:00 PM,901.91,21.760
202,05/21/18 04:15:00 PM,901.91,21.760
203,05/21/18 04:30:00 PM,902.04,21.760
204,05/21/18 04:45:00 PM,901.83,21.855
205,05/21/18 05:00:00 PM,901.83,21.855
206,05/21/18 05:15:00 PM,901.70,21.855
207,05/21/18 05:30:00 PM,901.58,21.855
208,05/21/18 05:45:00 PM,901.58,21.855
209,05/21/18 06:00:00 PM,901.45,21.855
210,05/21/18 06:15:00 PM,901.45,21.855
211,05/21/18 06:30:00 PM,901.62,21.951
212,05/21/18 06:45:00 PM,901.62,21.951
213,05/21/18 07:00:00 PM,901.70,21.855
214,05/21/18 07:15:00 PM,901.62,21.951
215,05/21/18 07:30:00 PM,901.74,21.951
216,05/21/18 07:45:00 PM,901.87,21.951
217,05/21/18 08:00:00 PM,901.87,21.951
218,05/21/18 08:15:00 PM,901.99,21.951
219,05/21/18 08:30:00 PM,901.99,21.951
220,05/21/18 08:45:00 PM,902.11,21.951
221,05/21/18 09:00:00 PM,902.11,21.951
222,05/21/18 09:15:00 PM,902.32,21.855
223,05/21/18 09:30:00 PM,902.32,21.855
224,05/21/18 09:45:00 PM,902.45,21.855
225,05/21/18 10:00:00 PM,902.45,21.855
226,05/21/18 10:15:00 PM,902.57,21.855
227,05/21/18 10:30:00 PM,902.57,21.855
228,05/21/18 10:45:00 PM,902.70,21.855
229,05/21/18 11:00:00 PM,902.70,21.855
230,05/21/18 11:15:00 PM,902.61,21.951
231,05/21/18 11:30:00 PM,902.49,21.951
232,05/21/18 11:45:00 PM,902.61,21.951
233,05/22/18 12:00:00 AM,902.49,21.951
234,05/22/18 12:15:00 AM,902.61,21.951
235,05/22/18 12:30:00 AM,902.61,21.951
236,05/22/18 12:45:00 AM,902.49,21.951
237,05/22/18 01:00:00 AM,902.57,21.855
238,05/22/18 01:15:00 AM,902.57,21.855
239,05/22/18 01:30:00 AM,902.57,21.855
240,05/22/18 01:45:00 AM,902.61,21.951
241,05/22/18 02:00:00 AM,902.49,21.951
242,05/22/18 02:15:00 AM,902.49,21.951
243,05/22/18 02:30:00 AM,902.32,21.855
244,05/22/18 02:45:00 AM,902.61,21.951
245,05/22/18 03:00:00 AM,902.49,21.951
246,05/22/18 03:15:00 AM,902.49,21.951
247,05/22/18 03:30:00 AM,902.49,21.951
248,05/22/18 03:45:00 AM,902.49,21.951
249,05/22/18 04:00:00 AM,902.36,21.951
250,05/22/18 04:15:00 AM,902.36,21.951
251,05/22/18 04:30:00 AM,902.49,21.951
252,05/22/18 04:45:00 AM,902.49,21.951
253,05/22/18 05:00:00 AM,902.74,21.951
254,05/22/18 05:15:00 AM,902.74,21.951
255,05/22/18 05:30:00 AM,902.74,21.951
256,05/22/18 05:45:00 AM,902.86,21.951
257,05/22/18 06:00:00 AM,902.74,21.951
258,05/22/18 06:15:00 AM,902.86,21.951
259,05/22/18 06:30:00 AM,902.98,21.951
260,05/22/18 06:45:00 AM,903.23,21.951
261,05/22/18 07:00:00 AM,903.44,21.855
262,05/22/18 07:15:00 AM,903.57,21.855
263,05/22/18 07:30:00 AM,903.69,21.855
264,05/22/18 07:45:00 AM,904.31,21.855
265,05/22/18 08:00:00 AM,904.27,21.760
266,05/22/18 08:15:00 AM,904.52,21.760
267,05/22/18 08:30:00 AM,904.27,21.760
268,05/22/18 08:45:00 AM,904.40,21.760
269,05/22/18 09:00:00 AM,904.40,21.760
270,05/22/18 09:15:00 AM,904.52,21.760
271,05/22/18 09:30:00 AM,904.52,21.760
272,05/22/18 09:45:00 AM,904.52,21.760
273,05/22/18 10:00:00 AM,904.56,21.855
274,05/22/18 10:15:00 AM,904.19,21.855
275,05/22/18 10:30:00 AM,904.19,21.855
276,05/22/18 10:45:00 AM,904.22,21.951
277,05/22/18 11:00:00 AM,903.97,21.951
278,05/22/18 11:15:00 AM,904.01,22.046
279,05/22/18 11:30:00 AM,904.14,22.046
280,05/22/18 11:45:00 AM,904.05,22.142
281,05/22/18 12:00:00 PM,903.97,22.238
282,05/22/18 12:15:00 PM,903.84,22.238
283,05/22/18 12:30:00 PM,903.71,22.238
284,05/22/18 12:45:00 PM,903.59,22.238
285,05/22/18 01:00:00 PM,903.63,22.333
286,05/22/18 01:15:00 PM,903.67,22.429
287,05/22/18 01:30:00 PM,903.54,22.429
288,05/22/18 01:45:00 PM,903.54,22.429
289,05/22/18 02:00:00 PM,903.42,22.429
290,05/22/18 02:15:00 PM,903.42,22.429
291,05/22/18 02:30:00 PM,903.17,22.429
292,05/22/18 02:45:00 PM,903.04,22.429
293,05/22/18 03:00:00 PM,902.95,22.525
294,05/22/18 03:15:00 PM,902.95,22.525
295,05/22/18 03:30:00 PM,902.74,22.621
296,05/22/18 03:45:00 PM,902.83,22.525
297,05/22/18 04:00:00 PM,902.74,22.621
298,05/22/18 04:15:00 PM,902.62,22.621
299,05/22/18 04:30:00 PM,902.62,22.621
300,05/22/18 04:45:00 PM,902.50,22.621
301,05/22/18 05:00:00 PM,902.37,22.621
302,05/22/18 05:15:00 PM,902.37,22.621
303,05/22/18 05:30:00 PM,902.37,22.621
304,05/22/18 05:45:00 PM,902.29,22.717
305,05/22/18 06:00:00 PM,902.29,22.717
306,05/22/18 06:15:00 PM,902.41,22.717
307,05/22/18 06:30:00 PM,902.29,22.717
308,05/22/18 06:45:00 PM,902.32,22.812
309,05/22/18 07:00:00 PM,902.44,22.812
310,05/22/18 07:15:00 PM,902.44,22.812
311,05/22/18 07:30:00 PM,902.53,22.717
312,05/22/18 07:45:00 PM,902.53,22.717
313,05/22/18 08:00:00 PM,902.50,22.621
314,05/22/18 08:15:00 PM,902.74,22.621
315,05/22/18 08:30:00 PM,902.62,22.621
316,05/22/18 08:45:00 PM,902.74,22.621
317,05/22/18 09:00:00 PM,902.91,22.717
318,05/22/18 09:15:00 PM,902.91,22.717
319,05/22/18 09:30:00 PM,903.16,22.717
320,05/22/18 09:45:00 PM,903.03,22.717
321,05/22/18 10:00:00 PM,903.16,22.717
322,05/22/18 10:15:00 PM,903.16,22.717
323,05/22/18 10:30:00 PM,903.24,22.621
324,05/22/18 10:45:00 PM,903.37,22.621
325,05/22/18 11:00:00 PM,903.37,22.621
326,05/22/18 11:15:00 PM,903.24,22.621
327,05/22/18 11:30:00 PM,903.37,22.621
328,05/22/18 11:45:00 PM,903.37,22.621
329,05/23/18 12:00:00 AM,903.24,22.621
330,05/23/18 12:15:00 AM,903.24,22.621
331,05/23/18 12:30:00 AM,903.12,22.621
332,05/23/18 12:45:00 AM,903.37,22.621
333,05/23/18 01:00:00 AM,903.24,22.621
334,05/23/18 01:15:00 AM,903.12,22.621
335,05/23/18 01:30:00 AM,903.12,22.621
336,05/23/18 01:45:00 AM,902.99,22.621
337,05/23/18 02:00:00 AM,903.12,22.621
338,05/23/18 02:15:00 AM,903.12,22.621
339,05/23/18 02:30:00 AM,903.12,22.621
340,05/23/18 02:45:00 AM,903.12,22.621
341,05/23/18 03:00:00 AM,903.12,22.621
342,05/23/18 03:15:00 AM,903.24,22.621
343,05/23/18 03:30:00 AM,903.24,22.621
344,05/23/18 03:45:00 AM,903.24,22.621
345,05/23/18 04:00:00 AM,903.24,22.621
346,05/23/18 04:15:00 AM,903.24,22.621
347,05/23/18 04:30:00 AM,903.24,22.621
348,05/23/18 04:45:00 AM,903.24,22.621
349,05/23/18 05:00:00 AM,903.49,22.621
350,05/23/18 05:15:00 AM,903.49,22.621
351,05/23/18 05:30:00 AM,903.57,22.812
352,05/23/18 05:45:00 AM,903.57,22.812
353,05/23/18 06:00:00 AM,903.78,22.717
354,05/23/18 06:15:00 AM,903.78,22.717
355,05/23/18 06:30:00 AM,903.86,22.621
356,05/23/18 06:45:00 AM,903.99,22.621
357,05/23/18 07:00:00 AM,903.99,22.621
358,05/23/18 07:15:00 AM,904.11,22.621
359,05/23/18 07:30:00 AM,904.11,22.621
360,05/23/18 07:45:00 AM,904.20,22.525
361,05/23/18 08:00:00 AM,904.54,22.429
362,05/23/18 08:15:00 AM,904.45,22.525
363,05/23/18 08:30:00 AM,904.57,22.525
364,05/23/18 08:45:00 AM,904.41,22.429
365,05/23/18 09:00:00 AM,904.54,22.429
366,05/23/18 09:15:00 AM,904.62,22.333
367,05/23/18 09:30:00 AM,904.58,22.238
368,05/23/18 09:45:00 AM,904.67,22.142
369,05/23/18 10:00:00 AM,904.55,22.142
370,05/23/18 10:15:00 AM,904.67,22.142
371,05/23/18 10:30:00 AM,904.80,22.142
372,05/23/18 10:45:00 AM,904.80,22.142
373,05/23/18 11:00:00 AM,904.92,22.142
374,05/23/18 11:15:00 AM,904.92,22.142
375,05/23/18 11:30:00 AM,904.80,22.142
376,05/23/18 11:45:00 AM,904.84,22.238
377,05/23/18 12:00:00 PM,904.84,22.238
378,05/23/18 12:15:00 PM,904.71,22.238
379,05/23/18 12:30:00 PM,904.96,22.238
380,05/23/18 12:45:00 PM,904.87,22.333
381,05/23/18 01:00:00 PM,904.87,22.333
382,05/23/18 01:15:00 PM,904.62,22.333
383,05/23/18 01:30:00 PM,904.62,22.333
384,05/23/18 01:45:00 PM,904.54,22.429
385,05/23/18 02:00:00 PM,904.41,22.429
386,05/23/18 02:15:00 PM,904.57,22.525
387,05/23/18 02:30:00 PM,904.33,22.525
388,05/23/18 02:45:00 PM,904.07,22.525
389,05/23/18 03:00:00 PM,904.20,22.525
390,05/23/18 03:15:00 PM,904.11,22.621
391,05/23/18 03:30:00 PM,903.99,22.621
392,05/23/18 03:45:00 PM,903.86,22.621
393,05/23/18 04:00:00 PM,903.86,22.621
394,05/23/18 04:15:00 PM,903.86,22.621
395,05/23/18 04:30:00 PM,903.86,22.621
396,05/23/18 04:45:00 PM,903.86,22.621
397,05/23/18 05:00:00 PM,904.03,22.717
398,05/23/18 05:15:00 PM,903.90,22.717
399,05/23/18 05:30:00 PM,903.78,22.717
400,05/23/18 05:45:00 PM,903.78,22.717
401,05/23/18 06:00:00 PM,903.53,22.717
402,05/23/18 06:15:00 PM,903.40,22.717
403,05/23/18 06:30:00 PM,903.28,22.717
404,05/23/18 06:45:00 PM,903.40,22.717
405,05/23/18 07:00:00 PM,903.65,22.717
406,05/23/18 07:15:00 PM,903.57,22.812
407,05/23/18 07:30:00 PM,903.78,22.717
408,05/23/18 07:45:00 PM,904.03,22.717
409,05/23/18 08:00:00 PM,904.06,22.812
410,05/23/18 08:15:00 PM,904.03,22.717
411,05/23/18 08:30:00 PM,904.15,22.717
412,05/23/18 08:45:00 PM,904.40,22.717
413,05/23/18 09:00:00 PM,904.52,22.717
414,05/23/18 09:15:00 PM,904.65,22.717
415,05/23/18 09:30:00 PM,904.65,22.717
416,05/23/18 09:45:00 PM,904.90,22.717
417,05/23/18 10:00:00 PM,905.02,22.717
418,05/23/18 10:15:00 PM,905.14,22.717
419,05/23/18 10:30:00 PM,905.27,22.717
420,05/23/18 10:45:00 PM,905.14,22.717
421,05/23/18 11:00:00 PM,905.14,22.717
422,05/23/18 11:15:00 PM,905.14,22.717
423,05/23/18 11:30:00 PM,905.27,22.717
424,05/23/18 11:45:00 PM,905.27,22.717
425,05/24/18 12:00:00 AM,905.02,22.717
426,05/24/18 12:15:00 AM,904.90,22.717
427,05/24/18 12:30:00 AM,905.02,22.717
428,05/24/18 12:45:00 AM,905.02,22.717
429,05/24/18 01:00:00 AM,905.02,22.717
430,05/24/18 01:15:00 AM,905.14,22.717
431,05/24/18 01:30:00 AM,905.14,22.717
432,05/24/18 01:45:00 AM,905.14,22.717
433,05/24/18 02:00:00 AM,905.14,22.717
434,05/24/18 02:15:00 AM,905.14,22.717
435,05/24/18 02:30:00 AM,905.14,22.717
436,05/24/18 02:45:00 AM,905.14,22.717
437,05/24/18 03:00:00 AM,905.14,22.717
438,05/24/18 03:15:00 AM,905.27,22.717
439,05/24/18 03:30:00 AM,905.02,22.717
440,05/24/18 03:45:00 AM,905.23,22.621
441,05/24/18 04:00:00 AM,905.11,22.621
442,05/24/18 04:15:00 AM,905.11,22.621
443,05/24/18 04:30:00 AM,905.11,22.621
444,05/24/18 04:45:00 AM,905.23,22.621
445,05/24/18 05:00:00 AM,905.27,22.717
446,05/24/18 05:15:00 AM,905.39,22.717
447,05/24/18 05:30:00 AM,905.52,22.717
448,05/24/18 05:45:00 AM,905.35,22.621
449,05/24/18 06:00:00 AM,905.48,22.621
450,05/24/18 06:15:00 AM,905.69,22.525
451,05/24/18 06:30:00 AM,905.82,22.525
452,05/24/18 06:45:00 AM,906.07,22.525
453,05/24/18 07:00:00 AM,906.15,22.429
454,05/24/18 07:15:00 AM,906.28,22.429
455,05/24/18 07:30:00 AM,906.36,22.333
456,05/24/18 07:45:00 AM,906.49,22.333
457,05/24/18 08:00:00 AM,906.61,22.333
458,05/24/18 08:15:00 AM,906.58,22.238
459,05/24/18 08:30:00 AM,906.58,22.238
460,05/24/18 08:45:00 AM,906.70,22.238
461,05/24/18 09:00:00 AM,906.79,22.142
462,05/24/18 09:15:00 AM,906.91,22.142
463,05/24/18 09:30:00 AM,906.91,22.142
464,05/24/18 09:45:00 AM,906.87,22.046
465,05/24/18 10:00:00 AM,906.87,22.046
466,05/24/18 10:15:00 AM,906.83,21.951
467,05/24/18 10:30:00 AM,906.96,21.951
468,05/24/18 10:45:00 AM,906.92,21.855
469,05/24/18 11:00:00 AM,906.92,21.855
470,05/24/18 11:15:00 AM,907.05,21.855
471,05/24/18 11:30:00 AM,907.17,21.855
472,05/24/18 11:45:00 AM,907.17,21.855
473,05/24/18 12:00:00 PM,906.79,21.855
474,05/24/18 12:15:00 PM,906.92,21.855
475,05/24/18 12:30:00 PM,907.05,21.855
476,05/24/18 12:45:00 PM,907.05,21.855
477,05/24/18 01:00:00 PM,907.17,21.855
478,05/24/18 01:15:00 PM,907.42,21.855
479,05/24/18 01:30:00 PM,907.42,21.855
480,05/24/18 01:45:00 PM,907.54,21.855
481,05/24/18 02:00:00 PM,907.42,21.855
482,05/24/18 02:15:00 PM,907.58,21.951
483,05/24/18 02:30:00 PM,907.33,21.951
484,05/24/18 02:45:00 PM,907.37,22.046
485,05/24/18 03:00:00 PM,907.12,22.046
486,05/24/18 03:15:00 PM,907.00,22.046
487,05/24/18 03:30:00 PM,906.87,22.046
488,05/24/18 03:45:00 PM,906.75,22.046
489,05/24/18 04:00:00 PM,906.50,22.046
490,05/24/18 04:15:00 PM,906.50,22.046
491,05/24/18 04:30:00 PM,906.37,22.046
492,05/24/18 04:45:00 PM,906.25,22.046
493,05/24/18 05:00:00 PM,906.29,22.142
494,05/24/18 05:15:00 PM,906.29,22.142
495,05/24/18 05:30:00 PM,906.04,22.142
496,05/24/18 05:45:00 PM,906.16,22.142
497,05/24/18 06:00:00 PM,906.16,22.142
498,05/24/18 06:15:00 PM,906.16,22.142
499,05/24/18 06:30:00 PM,906.29,22.142
500,05/24/18 06:45:00 PM,906.45,22.238
501,05/24/18 07:00:00 PM,906.32,22.238
502,05/24/18 07:15:00 PM,906.32,22.238
503,05/24/18 07:30:00 PM,906.45,22.238
504,05/24/18 07:45:00 PM,906.45,22.238
505,05/24/18 08:00:00 PM,906.45,22.238
506,05/24/18 08:15:00 PM,906.58,22.238
507,05/24/18 08:30:00 PM,906.58,22.238
508,05/24/18 08:45:00 PM,906.58,22.238
509,05/24/18 09:00:00 PM,906.58,22.238
510,05/24/18 09:15:00 PM,906.70,22.238
511,05/24/18 09:30:00 PM,906.70,22.238
512,05/24/18 09:45:00 PM,906.82,22.238
513,05/24/18 10:00:00 PM,906.82,22.238
514,05/24/18 10:15:00 PM,907.07,22.238
515,05/24/18 10:30:00 PM,907.07,22.238
516,05/24/18 10:45:00 PM,907.07,22.238
517,05/24/18 11:00:00 PM,907.07,22.238
518,05/24/18 11:15:00 PM,906.94,22.238
519,05/24/18 11:30:00 PM,906.94,22.238
520,05/24/18 11:45:00 PM,906.79,22.142
521,05/25/18 12:00:00 AM,906.79,22.142
522,05/25/18 12:15:00 AM,906.79,22.142
523,05/25/18 12:30:00 AM,906.79,22.142
524,05/25/18 12:45:00 AM,906.87,22.046
525,05/25/18 01:00:00 AM,906.71,21.951
526,05/25/18 01:15:00 AM,906.67,21.855
527,05/25/18 01:30:00 AM,906.64,21.760
528,05/25/18 01:45:00 AM,906.47,21.664
529,05/25/18 02:00:00 AM,906.69,21.569
530,05/25/18 02:15:00 AM,906.77,21.473
531,05/25/18 02:30:00 AM,906.73,21.378
532,05/25/18 02:45:00 AM,906.61,21.378
533,05/25/18 03:00:00 AM,906.82,21.282
534,05/25/18 03:15:00 AM,906.91,21.187
535,05/25/18 03:30:00 AM,906.79,21.187
536,05/25/18 03:45:00 AM,906.88,21.091
537,05/25/18 04:00:00 AM,906.84,20.996
538,05/25/18 04:15:00 AM,906.80,20.901
539,05/25/18 04:30:00 AM,906.80,20.901
540,05/25/18 04:45:00 AM,906.67,20.901
541,05/25/18 05:00:00 AM,906.76,20.805
542,05/25/18 05:15:00 AM,906.76,20.805
543,05/25/18 05:30:00 AM,906.64,20.805
544,05/25/18 05:45:00 AM,906.48,20.710
545,05/25/18 06:00:00 AM,906.60,20.710
546,05/25/18 06:15:00 AM,906.69,20.615
547,05/25/18 06:30:00 AM,907.18,20.615
548,05/25/18 06:45:00 AM,907.43,20.615
549,05/25/18 07:00:00 AM,906.90,20.519
