"Plot Title: Level 20028982"
"#","Date Time, GMT-07:00","Abs Pres, mm Hg (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Press)","Temp, °C (LGR S/N: 20028982, SEN S/N: 20028982, LBL: Audu01 Temp)"
183,04/20/18 11:30:00 AM,907.00,17.284
184,04/20/18 11:45:00 AM,907.21,17.189
185,04/20/18 12:00:00 PM,906.72,17.189
186,04/20/18 12:15:00 PM,906.60,17.189
187,04/20/18 12:30:00 PM,906.34,17.189
188,04/20/18 12:45:00 PM,906.26,17.284
189,04/20/18 01:00:00 PM,906.26,17.284
190,04/20/18 01:15:00 PM,905.92,17.379
191,04/20/18 01:30:00 PM,905.89,17.284
192,04/20/18 01:45:00 PM,905.52,17.284
193,04/20/18 02:00:00 PM,905.39,17.284
194,04/20/18 02:15:00 PM,905.27,17.284
195,04/20/18 02:30:00 PM,905.05,17.379
196,04/20/18 02:45:00 PM,905.18,17.379
197,04/20/18 03:00:00 PM,904.93,17.379
198,04/20/18 03:15:00 PM,905.18,17.379
199,04/20/18 03:30:00 PM,905.14,17.284
200,04/20/18 03:45:00 PM,904.90,17.284
201,04/20/18 04:00:00 PM,905.02,17.284
202,04/20/18 04:15:00 PM,904.65,17.284
203,04/20/18 04:30:00 PM,904.77,17.284
204,04/20/18 04:45:00 PM,904.77,17.284
205,04/20/18 05:00:00 PM,904.44,17.379
206,04/20/18 05:15:00 PM,904.35,17.475
207,04/20/18 05:30:00 PM,904.48,17.475
208,04/20/18 05:45:00 PM,904.35,17.475
209,04/20/18 06:00:00 PM,904.39,17.570
210,04/20/18 06:15:00 PM,904.22,17.475
211,04/20/18 06:30:00 PM,904.35,17.475
212,04/20/18 06:45:00 PM,904.10,17.475
213,04/20/18 07:00:00 PM,904.19,17.379
214,04/20/18 07:15:00 PM,904.31,17.379
215,04/20/18 07:30:00 PM,904.52,17.284
216,04/20/18 07:45:00 PM,904.40,17.284
217,04/20/18 08:00:00 PM,904.56,17.379
218,04/20/18 08:15:00 PM,904.56,17.379
219,04/20/18 08:30:00 PM,904.81,17.379
220,04/20/18 08:45:00 PM,904.84,17.475
221,04/20/18 09:00:00 PM,904.72,17.475
222,04/20/18 09:15:00 PM,904.93,17.379
223,04/20/18 09:30:00 PM,904.72,17.475
224,04/20/18 09:45:00 PM,904.84,17.475
225,04/20/18 10:00:00 PM,905.09,17.475
226,04/20/18 10:15:00 PM,905.34,17.475
227,04/20/18 10:30:00 PM,905.34,17.475
228,04/20/18 10:45:00 PM,905.34,17.475
229,04/20/18 11:00:00 PM,905.22,17.475
230,04/20/18 11:15:00 PM,905.47,17.475
231,04/20/18 11:30:00 PM,905.34,17.475
232,04/20/18 11:45:00 PM,905.22,17.475
233,04/21/18 12:00:00 AM,905.22,17.475
234,04/21/18 12:15:00 AM,905.30,17.379
235,04/21/18 12:30:00 AM,905.22,17.475
236,04/21/18 12:45:00 AM,905.47,17.475
237,04/21/18 01:00:00 AM,905.47,17.475
238,04/21/18 01:15:00 AM,905.22,17.475
239,04/21/18 01:30:00 AM,905.13,17.570
240,04/21/18 01:45:00 AM,904.88,17.570
241,04/21/18 02:00:00 AM,904.84,17.475
242,04/21/18 02:15:00 AM,904.84,17.475
243,04/21/18 02:30:00 AM,904.69,17.379
244,04/21/18 02:45:00 AM,904.72,17.475
245,04/21/18 03:00:00 AM,904.48,17.475
246,04/21/18 03:15:00 AM,904.48,17.475
247,04/21/18 03:30:00 AM,904.63,17.570
248,04/21/18 03:45:00 AM,904.76,17.570
249,04/21/18 04:00:00 AM,904.84,17.475
250,04/21/18 04:15:00 AM,904.93,17.379
251,04/21/18 04:30:00 AM,904.81,17.379
252,04/21/18 04:45:00 AM,904.84,17.475
253,04/21/18 05:00:00 AM,904.72,17.475
254,04/21/18 05:15:00 AM,904.63,17.570
255,04/21/18 05:30:00 AM,904.88,17.570
256,04/21/18 05:45:00 AM,904.76,17.570
257,04/21/18 06:00:00 AM,904.76,17.570
258,04/21/18 06:15:00 AM,904.84,17.475
259,04/21/18 06:30:00 AM,904.84,17.475
260,04/21/18 06:45:00 AM,904.93,17.379
261,04/21/18 07:00:00 AM,905.05,17.379
262,04/21/18 07:15:00 AM,905.22,17.475
263,04/21/18 07:30:00 AM,905.22,17.475
264,04/21/18 07:45:00 AM,905.09,17.475
265,04/21/18 08:00:00 AM,905.13,17.570
266,04/21/18 08:15:00 AM,905.26,17.570
267,04/21/18 08:30:00 AM,905.38,17.570
268,04/21/18 08:45:00 AM,905.22,17.475
269,04/21/18 09:00:00 AM,905.09,17.475
270,04/21/18 09:15:00 AM,904.97,17.475
271,04/21/18 09:30:00 AM,905.09,17.475
272,04/21/18 09:45:00 AM,905.22,17.475
273,04/21/18 10:00:00 AM,905.38,17.570
274,04/21/18 10:15:00 AM,905.26,17.570
275,04/21/18 10:30:00 AM,905.26,17.570
276,04/21/18 10:45:00 AM,905.34,17.475
277,04/21/18 11:00:00 AM,905.47,17.475
278,04/21/18 11:15:00 AM,905.47,17.475
279,04/21/18 11:30:00 AM,905.22,17.475
280,04/21/18 11:45:00 AM,905.09,17.475
281,04/21/18 12:00:00 PM,905.01,17.570
282,04/21/18 12:15:00 PM,904.76,17.570
283,04/21/18 12:30:00 PM,904.76,17.570
284,04/21/18 12:45:00 PM,904.63,17.570
285,04/21/18 01:00:00 PM,904.39,17.570
286,04/21/18 01:15:00 PM,904.26,17.570
287,04/21/18 01:30:00 PM,904.01,17.570
288,04/21/18 01:45:00 PM,903.89,17.570
289,04/21/18 02:00:00 PM,903.76,17.570
290,04/21/18 02:15:00 PM,903.89,17.570
291,04/21/18 02:30:00 PM,903.64,17.570
292,04/21/18 02:45:00 PM,903.68,17.665
293,04/21/18 03:00:00 PM,903.43,17.665
294,04/21/18 03:15:00 PM,903.31,17.665
295,04/21/18 03:30:00 PM,903.18,17.665
296,04/21/18 03:45:00 PM,902.97,17.760
297,04/21/18 04:00:00 PM,902.81,17.665
298,04/21/18 04:15:00 PM,902.65,17.570
299,04/21/18 04:30:00 PM,902.53,17.570
300,04/21/18 04:45:00 PM,902.44,17.665
301,04/21/18 05:00:00 PM,902.47,17.760
302,04/21/18 05:15:00 PM,902.26,17.855
303,04/21/18 05:30:00 PM,902.23,17.760
304,04/21/18 05:45:00 PM,902.35,17.760
305,04/21/18 06:00:00 PM,902.32,17.665
306,04/21/18 06:15:00 PM,902.07,17.665
307,04/21/18 06:30:00 PM,902.07,17.665
308,04/21/18 06:45:00 PM,901.94,17.665
309,04/21/18 07:00:00 PM,901.85,17.760
310,04/21/18 07:15:00 PM,901.85,17.760
311,04/21/18 07:30:00 PM,901.85,17.760
312,04/21/18 07:45:00 PM,901.73,17.760
313,04/21/18 08:00:00 PM,901.85,17.760
314,04/21/18 08:15:00 PM,901.85,17.760
315,04/21/18 08:30:00 PM,901.85,17.760
316,04/21/18 08:45:00 PM,901.85,17.760
317,04/21/18 09:00:00 PM,902.10,17.760
318,04/21/18 09:15:00 PM,902.10,17.760
319,04/21/18 09:30:00 PM,902.23,17.760
320,04/21/18 09:45:00 PM,902.23,17.760
321,04/21/18 10:00:00 PM,902.10,17.760
322,04/21/18 10:15:00 PM,902.10,17.760
323,04/21/18 10:30:00 PM,901.98,17.760
324,04/21/18 10:45:00 PM,902.10,17.760
325,04/21/18 11:00:00 PM,901.85,17.760
326,04/21/18 11:15:00 PM,901.98,17.760
327,04/21/18 11:30:00 PM,901.85,17.760
328,04/21/18 11:45:00 PM,901.73,17.760
329,04/22/18 12:00:00 AM,901.60,17.760
330,04/22/18 12:15:00 AM,901.60,17.760
331,04/22/18 12:30:00 AM,901.48,17.760
332,04/22/18 12:45:00 AM,901.48,17.760
333,04/22/18 01:00:00 AM,901.48,17.760
334,04/22/18 01:15:00 AM,901.48,17.760
335,04/22/18 01:30:00 AM,901.36,17.760
336,04/22/18 01:45:00 AM,901.48,17.760
337,04/22/18 02:00:00 AM,901.48,17.760
338,04/22/18 02:15:00 AM,901.24,17.760
339,04/22/18 02:30:00 AM,901.27,17.855
340,04/22/18 02:45:00 AM,901.15,17.855
341,04/22/18 03:00:00 AM,901.15,17.855
342,04/22/18 03:15:00 AM,900.99,17.760
343,04/22/18 03:30:00 AM,900.99,17.760
344,04/22/18 03:45:00 AM,900.95,17.665
345,04/22/18 04:00:00 AM,900.95,17.665
346,04/22/18 04:15:00 AM,900.99,17.760
347,04/22/18 04:30:00 AM,900.99,17.760
348,04/22/18 04:45:00 AM,900.90,17.855
349,04/22/18 05:00:00 AM,901.15,17.855
350,04/22/18 05:15:00 AM,901.15,17.855
351,04/22/18 05:30:00 AM,900.99,17.760
352,04/22/18 05:45:00 AM,900.86,17.760
353,04/22/18 06:00:00 AM,901.11,17.760
354,04/22/18 06:15:00 AM,900.99,17.760
355,04/22/18 06:30:00 AM,901.11,17.760
356,04/22/18 06:45:00 AM,901.11,17.760
357,04/22/18 07:00:00 AM,901.24,17.760
358,04/22/18 07:15:00 AM,901.39,17.855
359,04/22/18 07:30:00 AM,901.39,17.855
360,04/22/18 07:45:00 AM,901.52,17.855
361,04/22/18 08:00:00 AM,901.89,17.855
362,04/22/18 08:15:00 AM,901.77,17.855
363,04/22/18 08:30:00 AM,901.85,17.760
364,04/22/18 08:45:00 AM,901.85,17.760
365,04/22/18 09:00:00 AM,901.98,17.760
366,04/22/18 09:15:00 AM,901.89,17.855
367,04/22/18 09:30:00 AM,901.89,17.855
368,04/22/18 09:45:00 AM,901.77,17.855
369,04/22/18 10:00:00 AM,901.89,17.855
370,04/22/18 10:15:00 AM,902.14,17.855
371,04/22/18 10:30:00 AM,901.77,17.855
372,04/22/18 10:45:00 AM,901.52,17.855
373,04/22/18 11:00:00 AM,901.77,17.855
374,04/22/18 11:15:00 AM,901.64,17.855
375,04/22/18 11:30:00 AM,901.77,17.855
376,04/22/18 11:45:00 AM,901.77,17.855
377,04/22/18 12:00:00 PM,901.81,17.950
378,04/22/18 12:15:00 PM,901.81,17.950
379,04/22/18 12:30:00 PM,901.56,17.950
380,04/22/18 12:45:00 PM,901.43,17.950
381,04/22/18 01:00:00 PM,901.43,17.950
382,04/22/18 01:15:00 PM,901.18,17.950
383,04/22/18 01:30:00 PM,901.15,17.855
384,04/22/18 01:45:00 PM,901.15,17.855
385,04/22/18 02:00:00 PM,901.03,17.855
386,04/22/18 02:15:00 PM,900.94,17.950
387,04/22/18 02:30:00 PM,900.73,18.045
388,04/22/18 02:45:00 PM,900.64,18.140
389,04/22/18 03:00:00 PM,900.39,18.140
390,04/22/18 03:15:00 PM,900.39,18.140
391,04/22/18 03:30:00 PM,900.26,18.140
392,04/22/18 03:45:00 PM,900.14,18.140
393,04/22/18 04:00:00 PM,900.26,18.140
394,04/22/18 04:15:00 PM,900.10,18.045
395,04/22/18 04:30:00 PM,899.98,18.045
396,04/22/18 04:45:00 PM,899.86,18.045
397,04/22/18 05:00:00 PM,899.89,18.140
398,04/22/18 05:15:00 PM,899.89,18.140
399,04/22/18 05:30:00 PM,899.89,18.140
400,04/22/18 05:45:00 PM,899.89,18.140
401,04/22/18 06:00:00 PM,899.98,18.045
402,04/22/18 06:15:00 PM,900.14,18.140
403,04/22/18 06:30:00 PM,900.01,18.140
404,04/22/18 06:45:00 PM,900.01,18.140
405,04/22/18 07:00:00 PM,899.77,18.140
406,04/22/18 07:15:00 PM,899.93,18.236
407,04/22/18 07:30:00 PM,900.05,18.236
408,04/22/18 07:45:00 PM,900.05,18.236
409,04/22/18 08:00:00 PM,900.14,18.140
410,04/22/18 08:15:00 PM,900.26,18.140
411,04/22/18 08:30:00 PM,900.10,18.045
412,04/22/18 08:45:00 PM,900.23,18.045
413,04/22/18 09:00:00 PM,900.26,18.140
414,04/22/18 09:15:00 PM,900.39,18.140
415,04/22/18 09:30:00 PM,900.43,18.236
416,04/22/18 09:45:00 PM,900.71,18.331
417,04/22/18 10:00:00 PM,900.83,18.331
418,04/22/18 10:15:00 PM,900.92,18.236
419,04/22/18 10:30:00 PM,900.88,18.140
420,04/22/18 10:45:00 PM,900.76,18.140
421,04/22/18 11:00:00 PM,900.76,18.140
422,04/22/18 11:15:00 PM,900.64,18.140
423,04/22/18 11:30:00 PM,900.92,18.236
424,04/22/18 11:45:00 PM,900.92,18.236
425,04/23/18 12:00:00 AM,900.80,18.236
426,04/23/18 12:15:00 AM,900.80,18.236
427,04/23/18 12:30:00 AM,900.92,18.236
428,04/23/18 12:45:00 AM,901.05,18.236
429,04/23/18 01:00:00 AM,900.80,18.236
430,04/23/18 01:15:00 AM,900.80,18.236
431,04/23/18 01:30:00 AM,900.80,18.236
432,04/23/18 01:45:00 AM,900.67,18.236
433,04/23/18 02:00:00 AM,900.80,18.236
434,04/23/18 02:15:00 AM,900.80,18.236
435,04/23/18 02:30:00 AM,901.05,18.236
436,04/23/18 02:45:00 AM,901.05,18.236
437,04/23/18 03:00:00 AM,901.05,18.236
438,04/23/18 03:15:00 AM,901.30,18.236
439,04/23/18 03:30:00 AM,901.30,18.236
440,04/23/18 03:45:00 AM,901.26,18.140
441,04/23/18 04:00:00 AM,901.26,18.140
442,04/23/18 04:15:00 AM,901.17,18.236
443,04/23/18 04:30:00 AM,901.33,18.331
444,04/23/18 04:45:00 AM,901.58,18.331
445,04/23/18 05:00:00 AM,901.87,18.426
446,04/23/18 05:15:00 AM,902.11,18.426
447,04/23/18 05:30:00 AM,901.83,18.331
448,04/23/18 05:45:00 AM,901.83,18.331
449,04/23/18 06:00:00 AM,901.91,18.236
450,04/23/18 06:15:00 AM,902.17,18.236
451,04/23/18 06:30:00 AM,902.20,18.331
452,04/23/18 06:45:00 AM,902.45,18.331
453,04/23/18 07:00:00 AM,902.70,18.331
454,04/23/18 07:15:00 AM,902.57,18.331
455,04/23/18 07:30:00 AM,902.82,18.331
456,04/23/18 07:45:00 AM,902.82,18.331
457,04/23/18 08:00:00 AM,902.95,18.331
458,04/23/18 08:15:00 AM,903.19,18.331
459,04/23/18 08:30:00 AM,903.07,18.331
460,04/23/18 08:45:00 AM,903.19,18.331
461,04/23/18 09:00:00 AM,903.07,18.331
462,04/23/18 09:15:00 AM,903.19,18.331
463,04/23/18 09:30:00 AM,903.31,18.331
464,04/23/18 09:45:00 AM,903.56,18.331
465,04/23/18 10:00:00 AM,903.69,18.331
466,04/23/18 10:15:00 AM,762.09,18.426
467,04/23/18 10:30:00 AM,761.70,20.901
468,04/23/18 10:45:00 AM,761.73,20.996
469,04/23/18 11:00:00 AM,761.70,21.282
